region_id,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
CED594,0,3,0,3,81,37,121,13,6,3,22,246,69,337,88,28,5,121,581,217,919,126,14,6,146,404,181,731,56,12,0,68,438,174,680,3,20,0,23,580,123,726,0,11,0,11,319,60,390,0,0,0,0,42,23,65,0,0,0,0,9,0,9,286,94,14,394,2700,884,3978,3,9,0,12,71,27,110,18,18,0,36,199,40,275,113,36,3,152,382,95,629,116,16,5,137,178,98,413,22,31,4,57,300,58,415,3,37,3,43,507,62,612,0,9,0,9,194,17,220,0,0,0,0,21,10,31,0,0,0,0,0,7,7,275,156,15,446,1852,414,2712,3,12,0,15,152,64,231,31,24,3,58,445,109,612,201,64,8,273,963,312,1548,242,30,11,283,582,279,1144,78,43,4,125,738,232,1095,6,57,3,66,1087,185,1338,0,20,0,20,513,77,610,0,0,0,0,63,33,96,0,0,0,0
CED597,0,0,0,0,3,3,6,0,0,0,0,23,7,30,10,4,0,14,107,21,142,13,0,0,13,66,18,97,7,0,0,7,54,5,66,3,0,0,3,21,7,31,0,3,0,3,3,0,6,0,0,0,0,5,0,5,0,0,0,0,0,0,0,33,7,0,40,282,61,383,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,6,5,11,0,0,0,0,6,0,6,0,0,0,0,4,0,4,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,33,0,0,0,0,3,3,6,0,0,0,0,29,7,36,10,4,0,14,113,26,153,13,0,0,13,72,18,103,7,0,0,7,58,5,70,3,0,0,3,24,7,34,0,3,0,3,6,0,9,0,0,0,0,5,0,5,0,0,0,0
CED601,30,135,3,168,3179,355,3702,189,135,4,328,2850,182,3360,1793,219,52,2064,3269,277,5610,3099,163,93,3355,2554,283,6192,1621,284,58,1963,4386,318,6667,244,543,4,791,4903,352,6046,29,376,3,408,3253,365,4026,6,71,0,77,1854,345,2276,0,5,0,5,596,151,752,7011,1931,217,9159,26844,2628,38631,89,312,6,407,2750,298,3455,443,268,25,736,2401,134,3271,2713,352,169,3234,2558,216,6008,3906,271,241,4418,2123,237,6778,1352,712,62,2126,4674,239,7039,78,1356,11,1445,4568,275,6288,22,589,5,616,3383,410,4409,3,96,0,99,2440,468,3007,0,4,0,4,1285,244,1533,8606,3960,519,13085,26182,2521,41788,119,447,9,575,5929,653,7157,632,403,29,1064,5251,316,6631,4506,571,221,5298,5827,493,11618,7005,434,334,7773,4677,520,12970,2973,996,120,4089,9060,557,13706,322,1899,15,2236,9471,627,12334,51,965,8,1024,6636,775,8435,9,167,0,176,4294,813,5283,0,9,0,9
CED602,29,153,3,185,2906,365,3456,233,114,6,353,2015,153,2521,1893,172,64,2129,2500,271,4900,3018,171,98,3287,2411,336,6034,1421,350,54,1825,4727,370,6922,189,578,3,770,5303,382,6455,38,359,3,400,3839,479,4718,5,67,0,72,1946,403,2421,0,4,0,4,520,197,721,6826,1968,231,9025,26167,2956,38148,84,308,5,397,2548,297,3242,522,213,32,767,1683,115,2565,2845,284,218,3347,1806,196,5349,3662,331,223,4216,2062,253,6531,1169,935,68,2172,4888,275,7335,84,1255,6,1345,4985,319,6649,25,543,0,568,3700,494,4762,7,76,0,83,2337,583,3003,3,4,0,7,1037,310,1354,8401,3949,552,12902,25046,2842,40790,113,461,8,582,5454,662,6698,755,327,38,1120,3698,268,5086,4738,456,282,5476,4306,467,10249,6680,502,321,7503,4473,589,12565,2590,1285,122,3997,9615,645,14257,273,1833,9,2115,10288,701,13104,63,902,3,968,7539,973,9480,12,143,0,155,4283,986,5424,3,8,0,11
CED603,22,150,0,172,2782,285,3239,150,155,0,305,3614,286,4205,1462,235,53,1750,4332,387,6469,2901,171,106,3178,2739,313,6230,1688,265,63,2016,4275,348,6639,316,518,13,847,4714,360,5921,42,457,4,503,2846,323,3672,4,120,0,124,1764,309,2197,0,11,0,11,621,158,790,6585,2082,239,8906,27687,2769,39362,56,251,0,307,2614,257,3178,360,283,21,664,3267,202,4133,2194,426,161,2781,3498,292,6571,3560,276,302,4138,2239,261,6638,1549,655,123,2327,4612,291,7230,103,1279,11,1393,4580,307,6280,21,756,0,777,2975,353,4105,5,156,4,165,2475,453,3093,0,14,0,14,1300,334,1648,7848,4096,622,12566,27560,2750,42876,78,401,0,479,5396,542,6417,510,438,21,969,6881,488,8338,3656,661,214,4531,7830,679,13040,6461,447,408,7316,4978,574,12868,3237,920,186,4343,8887,639,13869,419,1797,24,2240,9294,667,12201,63,1213,4,1280,5821,676,7777,9,276,4,289,4239,762,5290,0,25,0,25
CED604,33,127,0,160,2713,293,3166,167,98,0,265,2095,218,2578,1752,182,48,1982,2758,351,5091,3416,147,136,3699,2317,333,6349,1753,325,61,2139,4399,300,6838,269,713,14,996,5229,336,6561,36,591,3,630,3359,325,4314,7,120,0,127,1899,264,2290,0,3,0,3,579,104,686,7433,2306,262,10001,25348,2524,37873,61,254,8,323,2413,228,2964,346,209,12,567,1755,111,2433,2596,328,208,3132,2168,196,5496,4131,263,332,4726,1976,221,6923,1505,773,95,2373,4742,253,7368,104,1701,7,1812,4867,258,6937,18,872,0,890,3307,345,4542,5,123,0,128,2171,402,2701,5,15,0,20,1093,165,1278,8771,4538,662,13971,24492,2179,40642,94,381,8,483,5126,521,6130,513,307,12,832,3850,329,5011,4348,510,256,5114,4926,547,10587,7547,410,468,8425,4293,554,13272,3258,1098,156,4512,9141,553,14206,373,2414,21,2808,10096,594,13498,54,1463,3,1520,6666,670,8856,12,243,0,255,4070,666,4991,5,18,0,23
CED605,28,114,0,142,2705,383,3230,189,77,9,275,1780,143,2198,1808,165,65,2038,2216,268,4522,3117,156,95,3368,2481,349,6198,1627,319,47,1993,5262,404,7659,299,597,10,906,6439,516,7861,39,320,3,362,4414,532,5308,6,51,0,57,1910,377,2344,0,0,0,0,451,112,563,7113,1799,229,9141,27658,3084,39883,69,229,5,303,2330,320,2953,516,164,24,704,1373,126,2203,2790,233,193,3216,1589,230,5035,3849,248,252,4349,2178,263,6790,1264,904,70,2238,5118,330,7686,96,1374,4,1474,5726,451,7651,14,495,0,509,3852,461,4822,15,64,0,79,1881,380,2340,3,4,0,7,783,132,922,8616,3715,548,12879,24830,2693,40402,97,343,5,445,5035,703,6183,705,241,33,979,3153,269,4401,4598,398,258,5254,3805,498,9557,6966,404,347,7717,4659,612,12988,2891,1223,117,4231,10380,734,15345,395,1971,14,2380,12165,967,15512,53,815,3,871,8266,993,10130,21,115,0,136,3791,757,4684,3,4,0,7
CED694,0,7,0,7,30,5,42,6,3,0,9,39,9,57,16,7,0,23,77,32,132,21,3,0,24,56,25,105,9,3,0,12,60,17,89,3,3,0,6,71,11,88,0,0,0,0,35,6,41,0,0,0,0,8,3,11,0,0,0,0,0,0,0,55,26,0,81,376,108,565,5,5,0,10,34,9,53,8,4,0,12,28,5,45,17,4,3,24,42,6,72,18,7,0,25,30,3,58,9,7,0,16,49,0,65,0,5,0,5,58,7,70,0,0,0,0,27,7,34,0,0,0,0,9,4,13,0,0,0,0,0,0,0,57,32,3,92,277,41,410,5,12,0,17,64,14,95,14,7,0,21,67,14,102,33,11,3,47,119,38,204,39,10,0,49,86,28,163,18,10,0,28,109,17,154,3,8,0,11,129,18,158,0,0,0,0,62,13,75,0,0,0,0,17,7,24,0,0,0,0
CED697,0,0,0,0,0,3,3,0,3,0,3,3,0,6,0,0,0,0,15,0,15,3,0,0,3,12,3,18,3,0,0,3,17,0,20,0,0,0,0,11,0,11,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9,61,9,79,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,3,3,6,5,0,11,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,24,3,33,0,0,0,0,3,3,6,0,3,0,3,6,0,9,0,3,3,6,20,0,26,3,0,0,3,16,6,25,3,0,0,3,17,0,20,0,0,0,0,16,0,16,0,0,0,0,7,3,10,0,0,0,0,0,0,0,0,0,0,0
CED701,117,522,38,677,2834,759,4270,504,464,99,1067,2473,714,4254,2245,704,333,3282,4069,1626,8977,2763,585,281,3629,3533,1266,8428,1339,631,149,2119,4486,983,7588,273,540,41,854,4007,702,5563,48,200,8,256,1623,348,2227,11,40,4,55,439,119,613,3,5,3,11,73,25,109,7303,3691,956,11950,23537,6542,42029,265,769,81,1115,2186,560,3861,940,603,220,1763,1871,406,4040,3322,887,583,4792,3066,793,8651,3395,895,505,4795,2737,902,8434,1104,1140,178,2422,4006,707,7135,125,884,49,1058,3268,458,4784,27,324,13,364,1150,257,1771,13,80,4,97,419,127,643,3,13,3,19,135,50,204,9194,5595,1636,16425,18838,4260,39523,382,1291,119,1792,5020,1319,8131,1444,1067,319,2830,4344,1120,8294,5567,1591,916,8074,7135,2419,17628,6158,1480,786,8424,6270,2168,16862,2443,1771,327,4541,8492,1690,14723,398,1424,90,1912,7275,1160,10347,75,524,21,620,2773,605,3998,24,120,8,152,858,246,1256,6,18,6,30
CED702,19,185,3,207,2719,741,3667,216,170,7,393,3585,839,4817,1892,290,58,2240,5901,1742,9883,3066,227,113,3406,3717,1291,8414,1385,262,54,1701,4430,986,7117,308,361,17,686,4120,686,5492,44,218,3,265,1795,362,2422,4,41,0,45,572,182,799,0,5,0,5,110,37,152,6934,1759,255,8948,26949,6866,42763,68,288,7,363,2233,528,3124,530,283,25,838,2539,419,3796,3031,446,215,3692,4621,981,9294,3705,321,261,4287,2882,848,8017,1203,596,84,1883,4259,682,6824,97,804,7,908,3396,477,4781,12,369,3,384,1388,247,2019,5,55,0,60,595,135,790,0,0,0,0,195,38,233,8651,3162,602,12415,22108,4355,38878,87,473,10,570,4952,1269,6791,746,453,32,1231,6124,1258,8613,4923,736,273,5932,10522,2723,19177,6771,548,374,7693,6599,2139,16431,2588,858,138,3584,8689,1668,13941,405,1165,24,1594,7516,1163,10273,56,587,6,649,3183,609,4441,9,96,0,105,1167,317,1589,0,5,0,5
CED794,0,0,0,0,5,6,11,0,5,0,5,53,11,69,15,4,0,19,138,41,198,43,6,0,49,68,29,146,3,10,0,13,92,29,134,3,7,0,10,196,38,244,3,3,0,6,121,11,138,0,0,0,0,14,0,14,0,0,0,0,0,0,0,67,35,0,102,687,165,954,3,4,0,7,16,0,23,3,4,0,7,57,7,71,19,7,0,26,119,20,165,28,3,0,31,44,12,87,7,6,0,13,102,23,138,0,16,0,16,152,29,197,0,4,0,4,71,9,84,0,0,0,0,6,0,6,0,0,0,0,0,0,0,60,44,0,104,567,100,771,3,4,0,7,21,6,34,3,9,0,12,110,18,140,34,11,0,45,257,61,363,71,9,0,80,112,41,233,10,16,0,26,194,52,272,3,23,0,26,348,67,441,3,7,0,10,192,20,222,0,0,0,0,20,0,20,0,0,0,0
CED797,0,0,0,0,0,3,3,0,0,0,0,15,0,15,3,0,0,3,24,6,33,0,0,0,0,15,3,18,0,0,0,0,12,0,12,0,0,0,0,6,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,75,12,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,3,3,0,0,0,0,3,3,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,19,0,0,0,0,0,3,3,0,0,0,0,15,0,15,3,0,0,3,31,6,40,0,0,0,0,15,6,21,0,0,0,0,15,3,18,0,0,0,0,9,0,9,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
CED801,30,265,3,298,5245,489,6032,181,221,5,407,5112,407,5926,2623,342,72,3037,7760,701,11498,5707,288,201,6196,4884,611,11691,3501,431,122,4054,7704,535,12293,547,1054,8,1609,8020,398,10027,62,935,4,1001,4203,320,5524,17,222,0,239,2251,236,2726,0,15,0,15,787,93,895,12668,3773,415,16856,45966,3790,66612,69,467,3,539,4751,393,5683,455,380,34,869,4523,215,5607,3964,604,277,4845,6307,447,11599,6958,473,537,7968,4113,413,12494,3098,966,166,4230,8644,402,13276,182,2211,11,2404,7667,361,10432,45,1499,8,1552,4067,327,5946,13,264,0,277,2848,375,3500,0,14,0,14,1543,216,1773,14784,6878,1036,22698,44463,3149,70310,99,732,6,837,9996,882,11715,636,601,39,1276,9635,622,11533,6587,946,349,7882,14067,1148,23097,12665,761,738,14164,8997,1024,24185,6599,1397,288,8284,16348,937,25569,729,3265,19,4013,15687,759,20459,107,2434,12,2553,8270,647,11470,30,486,0,516,5099,611,6226,0,29,0,29
CED802,33,285,0,318,5404,590,6312,156,282,7,445,8391,861,9697,3321,478,85,3884,12423,1157,17464,6879,306,250,7435,6233,754,14422,3122,351,121,3594,6819,558,10971,475,914,18,1407,6935,452,8794,56,851,3,910,3619,366,4895,12,200,0,212,1988,269,2469,0,12,0,12,600,148,760,14054,3679,484,18217,52412,5155,75784,65,466,0,531,4905,503,5939,437,525,28,990,7818,667,9475,5218,828,291,6337,10393,867,17597,7810,533,613,8956,4770,545,14271,2581,798,165,3544,7449,437,11430,178,2141,21,2340,6774,379,9493,47,1336,3,1386,3558,357,5301,15,223,3,241,2337,394,2972,3,19,0,22,1060,315,1397,16354,6869,1124,24347,49064,4464,77875,98,751,0,849,10309,1093,12251,593,807,35,1435,16209,1528,19172,8539,1306,376,10221,22816,2024,35061,14689,839,863,16391,11003,1299,28693,5703,1149,286,7138,14268,995,22401,653,3055,39,3747,13709,831,18287,103,2187,6,2296,7177,723,10196,27,423,3,453,4325,663,5441,3,31,0,34
CED894,0,0,0,0,29,3,32,0,3,0,3,30,6,39,10,0,0,10,62,9,81,10,3,3,16,35,10,61,5,0,0,5,22,11,38,3,0,0,3,23,9,35,0,3,0,3,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,3,40,210,48,298,0,0,0,0,21,4,25,0,6,0,6,34,4,44,16,6,0,22,46,3,71,14,0,0,14,34,3,51,4,5,0,9,29,0,38,0,7,0,7,18,0,25,0,0,0,0,5,3,8,0,0,0,0,3,0,3,0,0,0,0,3,3,6,34,24,0,58,193,20,271,0,0,0,0,50,7,57,0,9,0,9,64,10,83,26,6,0,32,108,12,152,24,3,3,30,69,13,112,9,5,0,14,51,11,76,3,7,0,10,41,9,60,0,3,0,3,14,3,20,0,0,0,0,3,0,3,0,0,0,0
CED897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
CED994,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,3,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,0,16,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,3,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
