Division;Polling Place;ALP TPP Vote;ALP TPP Pc;ALP Swing;Coalition TPP Vote;Coalition Party;TPP Exhausted;Informal Vote
Bass;Legana (Bass);567;42.38;5.81;771;LP;0;56
Bass;Lilydale;362;56.21;-0.09;282;LP;0;24
Bass;Mowbray;1001;63.92;2.74;565;LP;0;89
Bass;Myrtle Park;32;68.08;2.87;15;LP;0;5
Bass;Nabowla;41;50.62;16.94;40;LP;0;3
Bass;Newnham;1572;58.99;0.86;1093;LP;0;120
Bass;Newstead;757;44.74;6.84;935;LP;0;39
Bass;Norwood;856;36.15;2.20;1512;LP;0;72
Bass;Nunamara;126;56.76;-7.46;96;LP;0;10
Bass;Pioneer;41;66.13;8.16;21;LP;0;5
Bass;Pipers River;131;48.52;1.39;139;LP;0;13
Bass;Prospect;772;47.80;-1.24;843;LP;0;75
Bass;Prospect Vale;408;39.04;0.81;637;LP;0;34
Bass;Ravenswood;1505;72.15;0.97;581;LP;0;175
Bass;Ringarooma;180;44.44;-0.73;225;LP;0;19
Bass;Riverside;1076;40.67;3.45;1570;LP;0;104
Bass;Riverside West;416;43.33;-2.66;544;LP;0;30
Bass;Rocherlea;854;69.60;0.59;373;LP;0;92
Bass;Scottsdale;834;45.57;5.30;996;LP;0;76
Bass;South Launceston;564;56.85;2.57;428;LP;0;53
Bass;Special Hospital Team 1;73;37.44;-12.64;122;LP;0;17
Bass;Special Hospital Team 2;54;36.00;;96;LP;0;18
Bass;Special Hospital Team 3;28;41.79;;39;LP;0;7
Bass;Special Hospital Team 4;111;38.54;;177;LP;0;10
Bass;St Leonards;536;50.09;-0.87;534;LP;0;57
Bass;Summerhill;1737;51.04;2.73;1666;LP;0;156
Bass;Trevallyn;930;46.09;3.81;1088;LP;0;49
Bass;Waverley;624;72.22;4.71;240;LP;0;63
Bass;West Launceston;927;53.96;4.61;791;LP;0;59
Bass;Weymouth;46;39.32;-1.53;71;LP;0;1
Bass;Whitemark;140;44.16;5.05;177;LP;0;14
Bass;Windmill Hill;275;41.48;6.85;388;LP;0;20
Bass;Winnaleah;69;32.24;-4.94;145;LP;0;8
Bass;Young Town;888;55.02;1.63;726;LP;0;82
Bass;ABSENT;1200;50.83;;1161;LP;0;77
Bass;POSTAL;1428;52.27;;1304;LP;0;36
Bass;PRE POLL;1217;48.18;;1309;LP;0;47
Bass;PROVISIONAL;476;63.98;;268;LP;0;40
Braddon;Abbotsham;61;44.85;9.85;75;LP;0;4
Braddon;Acton;1407;77.44;1.57;410;LP;0;108
Braddon;Addison Street;519;62.68;5.25;309;LP;0;37
Braddon;Ambleside;250;46.21;-5.11;291;LP;0;24
Braddon;Blythe Heads;151;70.23;3.90;64;LP;0;11
Braddon;Boat Harbour;127;40.71;-5.05;185;LP;0;7
Braddon;Brooklyn;379;62.23;0.22;230;LP;0;21
Braddon;Burnie;772;57.70;2.91;566;LP;0;34
Braddon;Calder;47;51.09;2.94;45;LP;0;2
Braddon;Cooee;461;51.86;-3.76;428;LP;0;22
Braddon;Cuprona;59;50.00;5.04;59;LP;0;1
Braddon;Currie;342;44.53;5.30;426;LP;0;31
Braddon;Devonport Central;1145;52.33;2.79;1043;LP;0;74
Braddon;Devonport North;350;48.48;-0.74;372;LP;0;17
Braddon;Don;303;51.27;6.64;288;LP;0;13
Braddon;East Devonport;1551;67.29;1.21;754;LP;0;114
Braddon;Edith Creek;96;50.79;5.62;93;LP;0;12
Braddon;Elliott;120;52.17;3.85;110;LP;0;4
Braddon;Forest;160;40.82;1.02;232;LP;0;8
Braddon;Forth;385;50.33;9.25;380;LP;0;15
Braddon;Gawler;165;42.97;2.28;219;LP;0;11
Braddon;Grassy;59;49.58;9.74;60;LP;0;2
Braddon;Gunns Plains;35;43.75;-5.77;45;LP;0;2
Braddon;Havenview;395;70.04;2.40;169;LP;0;18
Braddon;Highclere;88;56.41;-0.02;68;LP;0;7
Braddon;Irishtown;136;46.10;3.41;159;LP;0;10
Braddon;Latrobe;1453;62.49;0.76;872;LP;0;93
Braddon;Marrawah;98;42.42;5.05;133;LP;0;7
Braddon;Mawbanna;20;35.71;11.15;36;LP;0;0
Braddon;Melrose;67;49.26;2.21;69;LP;0;3
Braddon;Miandetta;210;50.24;-9.54;208;LP;0;18
Braddon;Montagu;68;46.26;17.58;79;LP;0;5
Braddon;Montello;962;71.26;2.27;388;LP;0;56
Braddon;Moorleah;95;58.64;1.03;67;LP;0;1
Braddon;Moriarty;89;35.74;-2.93;160;LP;0;8
Braddon;Natone;103;56.91;9.48;78;LP;0;10
Braddon;Nietta;34;55.74;-11.87;27;LP;0;1
Braddon;Nixon Street;1519;55.87;4.91;1200;LP;0;86
Braddon;North Motton;100;44.84;-1.19;123;LP;0;11
Braddon;Penguin;1208;57.69;1.12;886;LP;0;70
Braddon;Port Sorell;920;52.04;-1.40;848;LP;0;54
Braddon;Preston;35;47.30;5.63;39;LP;0;4
Braddon;Reekara;34;36.56;13.26;59;LP;0;4
Braddon;Riana;109;49.32;6.62;112;LP;0;9
Braddon;Ridgley;372;54.71;2.41;308;LP;0;16
Braddon;Rocky Cape;206;54.35;3.47;173;LP;0;18
Braddon;Sassafras;85;34.41;7.68;162;LP;0;4
Braddon;Savage River;36;69.23;-6.86;16;LP;0;1
Braddon;Shorewell Park;575;52.80;3.24;514;LP;0;21
Braddon;Sisters Beach;123;61.19;9.36;78;LP;0;4
Braddon;Sisters Creek;91;51.70;8.35;85;LP;0;6
Braddon;Smithton;1256;51.62;1.12;1177;LP;0;90
Braddon;Somerset;1359;59.74;0.32;916;LP;0;87
Braddon;South Burnie;204;58.29;0.74;146;LP;0;7
Braddon;South Riana;75;43.35;3.24;98;LP;0;11
Braddon;Special Hospital Team 1;26;50.00;-0.00;26;LP;0;0
Braddon;Special Hospital Team 2;95;57.58;;70;LP;0;1
Braddon;Special Hospital Team 3;73;54.89;;60;LP;0;7
Braddon;Special Hospital Team 4;92;42.99;;122;LP;0;9
Braddon;Sprent;102;52.31;5.19;93;LP;0;4
Braddon;Spreyton;674;53.53;1.30;585;LP;0;51
Braddon;Stanley;262;62.83;2.20;155;LP;0;12
Braddon;Stowport;107;48.64;-4.23;113;LP;0;20
Braddon;Sulphur Creek;181;48.92;0.61;189;LP;0;16
Braddon;Togari;38;45.78;7.81;45;LP;0;3
Braddon;Turners Beach;394;48.76;-1.44;414;LP;0;28
Braddon;Ulverstone Central;679;53.17;6.39;598;LP;0;42
Braddon;Ulverstone East;511;50.54;4.33;500;LP;0;35
Braddon;Ulverstone South;1184;56.54;0.54;910;LP;0;70
Braddon;Ulverstone West;1116;57.76;1.98;816;LP;0;78
Braddon;Upper Burnie;801;59.42;-1.16;547;LP;0;56
Braddon;Valley Road;1262;56.34;2.93;978;LP;0;85
Braddon;Waratah;96;69.57;-6.56;42;LP;0;5
Braddon;Wesley Vale;128;37.76;-1.84;211;LP;0;13
Braddon;Wivenhoe;197;56.94;2.69;149;LP;0;16
Braddon;Wynyard Central;1142;55.95;2.80;899;LP;0;81
Braddon;Wynyard East;371;70.53;2.86;155;LP;0;13
Braddon;Wynyard West;581;57.35;-3.68;432;LP;0;33
Braddon;Yolla;221;54.43;3.61;185;LP;0;16
Braddon;ABSENT;1168;55.20;;948;LP;0;45
Braddon;POSTAL;1091;50.37;;1075;LP;0;29
Braddon;PRE POLL;1302;51.89;;1207;LP;0;57
Braddon;PROVISIONAL;382;70.74;;158;LP;0;39
Denison;Abbotsfield;1267;75.37;-2.31;414;LP;0;61
Denison;Albuera;371;60.23;6.56;245;LP;0;6
Denison;Austins Ferry;956;63.82;-5.30;542;LP;0;50
Denison;Battery Point;653;53.22;-0.88;574;LP;0;27
Denison;Bowen Road;1198;74.50;2.40;410;LP;0;77
Denison;Brent Street;597;67.23;-5.77;291;LP;0;32
Denison;Cascades;425;70.95;0.10;174;LP;0;18
Denison;Chigwell;1309;72.64;-5.90;493;LP;0;79
Denison;Claremont;988;69.63;-2.68;431;LP;0;56
Denison;Collinsvale;275;77.68;2.75;79;LP;0;11
Denison;Cornelian Bay;336;59.36;-4.57;230;LP;0;7
Denison;Cosgrove;568;71.27;-1.90;229;LP;0;28
Denison;Creek Road;773;57.86;-2.23;563;LP;0;21
Denison;Cross Street;1178;66.55;0.84;592;LP;0;63
Denison;Dynnyrne;667;59.66;1.62;451;LP;0;23
Denison;Elizabeth Street;568;71.45;-0.66;227;LP;0;25
Denison;Elwick;292;76.44;-4.30;90;LP;0;16
Denison;Fern Tree;325;73.86;3.13;115;LP;0;4
Denison;Glenorchy;1903;68.97;-1.66;856;LP;0;106
Denison;Glenorchy East;1450;71.46;-2.23;579;LP;0;97
Denison;Goodwood;699;78.72;0.39;189;LP;0;53
Denison;Hill Street;510;76.23;11.31;159;LP;0;22
Denison;Hobart;472;67.62;-2.16;226;LP;0;16
Denison;Hobart Central;154;66.09;-3.14;79;LP;0;11
Denison;Hobart North;440;70.40;1.10;185;LP;0;14
Denison;Hobart South;1154;68.45;4.50;532;LP;0;28
Denison;Hobart West;651;73.89;2.04;230;LP;0;16
Denison;Lansdowne Crescent;558;68.22;-0.63;260;LP;0;20
Denison;Lenah Valley;947;58.64;-4.59;668;LP;0;64
Denison;Lower Sandy Bay;795;37.80;2.96;1308;LP;0;58
Denison;Lutana;681;69.63;-6.67;297;LP;0;35
Denison;Montrose;309;65.05;0.36;166;LP;0;11
Denison;Moonah;1364;66.67;-0.35;682;LP;0;90
Denison;Moonah North;663;67.79;1.12;315;LP;0;42
Denison;Mount Nelson;646;54.01;0.78;550;LP;0;12
Denison;Mount Stuart;469;58.99;0.53;326;LP;0;11
Denison;New Town;520;61.03;3.16;332;LP;0;17
Denison;Newdegate;825;67.62;1.05;395;LP;0;34
Denison;Queenborough;325;63.98;4.64;183;LP;0;10
Denison;Roseneath;268;80.00;-4.93;67;LP;0;13
Denison;Rosetta;480;58.11;2.47;346;LP;0;27
Denison;Sandy Bay;861;50.89;7.46;831;LP;0;43
Denison;Sandy Bay Beach;370;38.62;3.02;588;LP;0;29
Denison;Special Hospital Team 1;102;80.95;26.95;24;LP;0;7
Denison;Special Hospital Team 2;60;50.42;-7.74;59;LP;0;3
Denison;Special Hospital Team 3;76;45.78;-15.05;90;LP;0;5
Denison;Special Hospital Team 4;33;46.48;2.13;38;LP;0;3
Denison;St Johns Park;244;69.91;7.90;105;LP;0;5
Denison;St Peters;290;69.05;-1.29;130;LP;0;7
Denison;Swan;448;74.05;6.83;157;LP;0;22
Denison;Taroona;857;56.75;1.90;653;LP;0;25
Denison;Tolosa;1135;71.52;-3.59;452;LP;0;67
Denison;Waimea Heights;287;40.77;6.04;417;LP;0;14
Denison;Windermere;772;70.18;-3.76;328;LP;0;41
Denison;ABSENT;1936;63.58;;1109;LP;0;90
Denison;POSTAL;1827;59.65;;1236;LP;0;39
Denison;PRE POLL;1765;61.73;;1094;LP;0;50
Denison;PROVISIONAL;438;74.24;;152;LP;0;28
Franklin;Adventure Bay;106;65.43;-0.99;56;LP;0;3
Franklin;Alonnah;137;72.49;8.76;52;LP;0;2
Franklin;Barnes Bay;85;68.55;6.41;39;LP;0;0
Franklin;Bellerive;1535;53.95;2.41;1310;LP;0;71
Franklin;Blackmans Bay;1385;50.79;1.53;1342;LP;0;69
Franklin;Bligh;755;78.24;-0.52;210;LP;0;37
Franklin;Bridgewater;1834;80.09;-0.03;456;LP;0;144
Franklin;Cambridge;452;48.24;4.78;485;LP;0;21
Franklin;Clarendon Vale;551;84.38;0.28;102;LP;0;34
Franklin;Cradoc;145;51.60;-0.18;136;LP;0;8
Franklin;Cygnet;1015;64.36;0.73;562;LP;0;46
Franklin;Dover;300;58.82;-7.24;210;LP;0;14
Franklin;Franklin;275;55.56;-4.01;220;LP;0;21
Franklin;Gagebrook;1190;75.13;-0.68;394;LP;0;70
Franklin;Geeveston;387;54.51;-5.92;323;LP;0;34
Franklin;Geilston Bay;952;58.05;3.63;688;LP;0;46
Franklin;Glen Huon;123;49.60;4.56;125;LP;0;11
Franklin;Grove;257;48.31;-4.60;275;LP;0;23
Franklin;Howden;165;58.10;2.97;119;LP;0;4
Franklin;Howrah;1461;51.81;4.80;1359;LP;0;80
Franklin;Huonville;745;51.70;-2.46;696;LP;0;78
Franklin;Judbury;103;49.52;-7.36;105;LP;0;6
Franklin;Kettering;219;49.89;-1.43;220;LP;0;12
Franklin;Kingston;2193;50.41;0.99;2157;LP;0;136
Franklin;Kingston Beach;1354;51.35;3.63;1283;LP;0;50
Franklin;Lauderdale;1396;57.50;8.20;1032;LP;0;74
Franklin;Lindisfarne;1226;49.70;1.62;1241;LP;0;41
Franklin;Loatta Road;841;52.79;4.76;752;LP;0;31
Franklin;Margate;828;56.29;1.30;643;LP;0;49
Franklin;Middleton;156;60.47;-10.96;102;LP;0;9
Franklin;Montagu Bay;698;56.56;9.23;536;LP;0;21
Franklin;Mornington;296;69.81;-5.72;128;LP;0;20
Franklin;Opossum Bay;70;44.30;-3.47;88;LP;0;4
Franklin;Port Huon;107;48.86;-4.50;112;LP;0;7
Franklin;Ranelagh;350;56.27;2.26;272;LP;0;28
Franklin;Risdon Vale;1157;79.68;0.33;295;LP;0;61
Franklin;Rokeby;1243;76.82;2.31;375;LP;0;71
Franklin;Sandfly;413;54.34;3.93;347;LP;0;27
Franklin;Sandford;610;58.10;8.04;440;LP;0;28
Franklin;Seven Mile Beach;381;54.90;3.96;313;LP;0;8
Franklin;Snug;502;59.48;-3.56;342;LP;0;31
Franklin;South Arm;276;57.14;4.10;207;LP;0;23
Franklin;Southport;125;69.06;-3.52;56;LP;0;9
Franklin;Special Hospital Team 1;90;48.13;0.11;97;LP;0;5
Franklin;Special Hospital Team 2;61;31.61;-0.06;132;LP;0;16
Franklin;Strathblane;72;58.06;0.05;52;LP;0;2
Franklin;Surges Bay;57;38.26;-5.01;92;LP;0;6
Franklin;Tranmere;918;50.58;3.22;897;LP;0;47
Franklin;Warrane;951;69.52;-1.44;417;LP;0;53
Franklin;Wentworth Street;705;57.41;4.49;523;LP;0;32
Franklin;Woodbridge;214;62.39;2.50;129;LP;0;13
Franklin;ABSENT;2020;58.16;;1453;LP;0;117
Franklin;POSTAL;1479;55.75;;1174;LP;0;32
Franklin;PRE POLL;1108;52.74;;993;LP;0;32
Franklin;PROVISIONAL;316;68.85;;143;LP;0;20
Lyons;Avoca;146;69.52;-1.12;64;LP;0;8
Lyons;Bagdad;403;63.77;-6.13;229;LP;0;9
Lyons;Beaconsfield;623;68.39;-2.28;288;LP;0;42
Lyons;Beauty Point;437;63.43;-1.59;252;LP;0;28
Lyons;Bicheno;307;54.14;-1.11;260;LP;0;24
Lyons;Bishopsbourne;28;30.43;-3.21;64;LP;0;3
Lyons;Bothwell;187;54.84;-4.74;154;LP;0;12
Lyons;Bracknell;220;52.88;0.21;196;LP;0;13
Lyons;Brighton;903;63.10;-2.21;528;LP;0;53
Lyons;Broadmarsh;73;43.98;-6.02;93;LP;0;4
Lyons;Bronte;50;58.82;0.11;35;LP;0;6
Lyons;Buckland;55;50.00;-5.20;55;LP;0;6
Lyons;Campania;212;47.64;-2.25;233;LP;0;22
Lyons;Campbell Town;435;69.16;-3.89;194;LP;0;36
Lyons;Carrick;199;43.26;-5.37;261;LP;0;14
Lyons;Chudleigh;111;42.69;-2.03;149;LP;0;10
Lyons;Claude Road;87;52.73;-2.89;78;LP;0;6
Lyons;Colebrook;151;67.11;1.67;74;LP;0;16
Lyons;Coles Bay;72;47.37;-3.35;80;LP;0;5
Lyons;Copping;117;59.09;-9.16;81;LP;0;6
Lyons;Cressy;403;58.49;-3.67;286;LP;0;25
Lyons;Deloraine;932;47.43;-6.46;1033;LP;0;78
Lyons;Dodges Ferry;1104;65.56;-1.91;580;LP;0;64
Lyons;Dromedary;148;57.59;-3.30;109;LP;0;5
Lyons;Dunalley;238;57.77;-1.75;174;LP;0;9
Lyons;Elizabeth Town;143;43.60;-5.34;185;LP;0;28
Lyons;Ellendale;97;62.18;-6.57;59;LP;0;12
Lyons;Epping;80;47.06;-8.61;90;LP;0;5
Lyons;Evandale;550;53.04;-4.20;487;LP;0;36
Lyons;Exeter;579;51.70;-0.52;541;LP;0;24
Lyons;Fingal;216;77.42;0.80;63;LP;0;9
Lyons;Forcett;176;52.69;-5.42;158;LP;0;16
Lyons;Frankford;72;55.81;7.22;57;LP;0;10
Lyons;Glengarry;156;53.98;3.31;133;LP;0;7
Lyons;Glenora;157;72.02;-5.06;61;LP;0;12
Lyons;Granton;151;50.84;-4.68;146;LP;0;7
Lyons;Gravelly Beach;317;51.54;-8.02;298;LP;0;15
Lyons;Gretna;96;54.55;-0.66;80;LP;0;12
Lyons;Hadspen;539;51.09;-5.58;516;LP;0;34
Lyons;Hagley;105;33.76;2.10;206;LP;0;10
Lyons;Hamilton;101;61.96;-0.61;62;LP;0;6
Lyons;Kelso;78;52.35;1.11;71;LP;0;2
Lyons;Kempton;192;69.57;-1.91;84;LP;0;12
Lyons;Lachlan;199;69.82;-5.79;86;LP;0;15
Lyons;Legana (Lyons);306;40.53;-0.81;449;LP;0;18
Lyons;Levendale;68;60.71;-0.55;44;LP;0;2
Lyons;Longford;1172;57.59;-4.53;863;LP;0;69
Lyons;Lower Barrington;165;42.20;1.44;226;LP;0;11
Lyons;Magra;304;67.56;-0.96;146;LP;0;18
Lyons;Mathinna;87;82.08;-4.29;19;LP;0;1
Lyons;Maydena;98;62.03;-10.23;60;LP;0;17
Lyons;Meander;100;47.39;-0.49;111;LP;0;4
Lyons;Midway Point;859;61.53;-2.90;537;LP;0;72
Lyons;Miena;63;59.43;2.29;43;LP;0;3
Lyons;Mole Creek;163;45.40;-6.63;196;LP;0;21
Lyons;Molesworth;179;69.38;0.30;79;LP;0;8
Lyons;New Norfolk;1594;69.58;-5.52;697;LP;0;133
Lyons;New Norfolk North;754;80.13;0.54;187;LP;0;48
Lyons;Nubeena;354;64.25;-2.75;197;LP;0;20
Lyons;Oatlands;361;60.27;2.15;238;LP;0;16
Lyons;Orford;222;48.68;-0.65;234;LP;0;11
Lyons;Ouse;134;59.03;-10.93;93;LP;0;13
Lyons;Parattah;99;66.89;-1.21;49;LP;0;3
Lyons;Perth;958;58.45;-2.80;681;LP;0;48
Lyons;Pontville;264;59.06;-5.04;183;LP;0;16
Lyons;Port Arthur;112;61.88;-0.17;69;LP;0;6
Lyons;Primrose Sands;291;75.00;-6.43;97;LP;0;11
Lyons;Pyengana;49;45.79;-2.17;58;LP;0;5
Lyons;Queenstown;768;63.42;-3.97;443;LP;0;54
Lyons;Railton;400;56.18;-8.02;312;LP;0;38
Lyons;Richmond;502;53.58;1.92;435;LP;0;26
Lyons;Rosebery;402;79.92;3.24;101;LP;0;25
Lyons;Ross;162;61.60;-0.94;101;LP;0;10
Lyons;Saltwater River;61;57.55;-7.41;45;LP;0;2
Lyons;Scamander;359;66.36;-4.24;182;LP;0;8
Lyons;Sheffield;547;47.36;-7.31;608;LP;0;57
Lyons;Sidmouth;268;51.15;1.87;256;LP;0;19
Lyons;Sorell;1070;54.65;-3.52;888;LP;0;66
Lyons;Special Hospital Team 1;68;63.55;13.55;39;LP;0;1
Lyons;Special Hospital Team 2;40;66.67;;20;LP;0;2
Lyons;Special Hospital Team 3;13;68.42;;6;LP;0;2
Lyons;St Helens;981;59.53;-0.91;667;LP;0;55
Lyons;St Marys;425;75.76;-4.44;136;LP;0;12
Lyons;Strahan;244;58.80;-1.50;171;LP;0;21
Lyons;Swansea;374;58.53;-2.91;265;LP;0;25
Lyons;Taranna;200;62.50;0.13;120;LP;0;14
Lyons;Tea Tree;72;42.35;-5.88;98;LP;0;2
Lyons;Triabunna;434;65.17;-0.81;232;LP;0;24
Lyons;Tullah;129;68.25;-4.34;60;LP;0;4
Lyons;Tunbridge;55;65.48;-9.01;29;LP;0;4
Lyons;Tunnack;97;50.52;-3.16;95;LP;0;6
Lyons;Wayatinah;19;57.58;-25.40;14;LP;0;0
Lyons;Westbury;621;47.59;-4.44;684;LP;0;65
Lyons;Westerway;135;67.16;-3.79;66;LP;0;13
Lyons;Whitemore;36;31.03;4.87;80;LP;0;3
Lyons;Wilmot;131;50.97;0.44;126;LP;0;13
Lyons;Zeehan;292;69.03;-1.79;131;LP;0;16
Lyons;ABSENT;2161;58.36;;1542;LP;0;122
Lyons;POSTAL;1472;55.26;;1192;LP;0;25
Lyons;PRE POLL;820;53.91;;701;LP;0;44
Lyons;PROVISIONAL;211;70.33;;89;LP;0;18
Canberra;Bonython;1105;58.50;-5.81;784;LP;0;58
Canberra;Calwell;1685;58.18;-2.93;1211;LP;0;123
Canberra;Canberra Hospital;561;59.81;-1.30;377;LP;0;46
Canberra;Chapman;1441;58.48;5.07;1023;LP;0;62
Canberra;Chifley;960;65.62;1.21;503;LP;0;50
Canberra;Chisholm;1145;60.33;-1.48;753;LP;0;108
Canberra;Conder;1717;61.45;-3.36;1077;LP;0;123
Canberra;Curtin;1894;62.51;1.60;1136;LP;0;88
Canberra;Deakin;685;46.79;3.31;779;LP;0;46
Canberra;Duffy;1333;65.99;3.05;687;LP;0;74
Canberra;Fadden;1207;53.38;1.70;1054;LP;0;60
Canberra;Farrer;1491;53.61;0.95;1290;LP;0;91
Canberra;Gilmore;1312;58.03;-1.35;949;LP;0;119
Canberra;Gordon;2154;56.65;-3.79;1648;LP;0;156
Canberra;Gowrie;1115;58.16;-1.98;802;LP;0;77
Canberra;Holder;1027;64.03;2.95;577;LP;0;43
Canberra;Hughes;1755;59.03;0.97;1218;LP;0;88
Canberra;Isabella Plains;1502;58.83;-3.23;1051;LP;0;107
Canberra;Kambah East;1229;62.13;0.48;749;LP;0;82
Canberra;Kambah North;1051;63.66;1.63;600;LP;0;44
Canberra;Kambah South;1053;64.29;-1.73;585;LP;0;62
Canberra;Kambah West;2144;61.49;-3.74;1343;LP;0;150
Canberra;Lyons;966;67.98;-0.84;455;LP;0;41
Canberra;Mawson;1673;57.75;-0.27;1224;LP;0;124
Canberra;Monash;1829;60.60;-0.52;1189;LP;0;123
Canberra;Oaks Estate;103;60.59;-7.65;67;LP;0;6
Canberra;Pearce;1407;58.21;0.80;1010;LP;0;84
Canberra;Red Hill;973;52.48;1.48;881;LP;0;54
Canberra;Richardson;1056;59.36;-5.54;723;LP;0;77
Canberra;Rivett;1162;61.97;-1.11;713;LP;0;57
Canberra;Special Hospital Team 1;101;34.01;2.37;196;LP;0;21
Canberra;Special Hospital Team 2;161;43.51;6.46;209;LP;0;9
Canberra;Tharwa;73;54.07;-10.79;62;LP;0;4
Canberra;Theodore;941;61.06;-3.32;600;LP;0;65
Canberra;Wanniassa;1753;62.79;-1.83;1039;LP;0;126
Canberra;Wanniassa Hills;1609;59.22;1.25;1108;LP;0;97
Canberra;Waramanga;2043;63.21;-0.51;1189;LP;0;131
Canberra;Weston;1137;61.13;-1.39;723;LP;0;58
Canberra;Yarralumla;1088;62.21;3.01;661;LP;0;51
Canberra;ABSENT;1648;61.63;;1026;LP;0;125
Canberra;POSTAL;1426;53.59;;1235;LP;0;38
Canberra;PRE POLL;8562;58.86;;5985;LP;0;363
Canberra;PROVISIONAL;355;63.39;;205;LP;0;31
Fraser;Ainslie;1188;72.22;0.42;457;LP;0;96
Fraser;Ainslie North;1550;72.57;-1.03;586;LP;0;87
Fraser;Aranda;1957;69.94;0.32;841;LP;0;87
Fraser;Baker Gardens;546;75.10;0.91;181;LP;0;28
Fraser;Barton;838;59.60;2.66;568;LP;0;38
Fraser;Belconnen;1555;64.02;-1.60;874;LP;0;80
Fraser;Bruce;375;57.52;2.50;277;LP;0;17
Fraser;Campbell;1188;51.86;3.13;1103;LP;0;54
Fraser;Charnwood;2018;62.07;-6.01;1233;LP;0;156
Fraser;City;805;67.59;-3.52;386;LP;0;46
Fraser;Dickson;1043;70.47;-0.31;437;LP;0;54
Fraser;Downer;1031;70.28;-1.49;436;LP;0;65
Fraser;Evatt;1956;61.53;-3.03;1223;LP;0;142
Fraser;Evatt South;868;60.03;-3.23;578;LP;0;52
Fraser;Florey;1373;64.04;0.26;771;LP;0;126
Fraser;Flynn;1083;63.89;-0.11;612;LP;0;53
Fraser;Fraser;884;58.66;-8.35;623;LP;0;52
Fraser;Giralang;1258;61.07;-3.14;802;LP;0;113
Fraser;Griffith;1194;64.23;1.84;665;LP;0;53
Fraser;Gungahlin;818;51.45;-8.85;772;LP;0;48
Fraser;Hall;161;47.21;-11.21;180;LP;0;8
Fraser;Higgins;1305;60.28;-5.99;860;LP;0;113
Fraser;Holt;1427;61.94;-4.62;877;LP;0;107
Fraser;Jervis Bay;52;48.15;-7.08;56;LP;0;1
Fraser;Kaleen;1809;63.05;-1.97;1060;LP;0;139
Fraser;Kaleen South;1013;61.43;-0.33;636;LP;0;82
Fraser;Latham;1123;58.25;-4.33;805;LP;0;76
Fraser;Lyneham;2670;73.78;-0.37;949;LP;0;169
Fraser;Macgregor;1091;62.74;-4.46;648;LP;0;60
Fraser;Macquarie;1133;66.73;-0.07;565;LP;0;71
Fraser;Melba;1373;60.64;-2.30;891;LP;0;70
Fraser;Narrabundah;1257;69.64;-2.79;548;LP;0;107
Fraser;Ngunnawal;1576;56.96;-3.43;1191;LP;0;150
Fraser;Ngunnawal South;580;55.08;-4.33;473;LP;0;19
Fraser;Nicholls;1430;53.50;-3.88;1243;LP;0;105
Fraser;Page;1002;62.74;-2.56;595;LP;0;64
Fraser;Palmerston;1750;56.65;-5.03;1339;LP;0;187
Fraser;Prison Mobile Team 1;10;71.43;;4;LP;0;1
Fraser;Reid;439;65.13;-2.47;235;LP;0;18
Fraser;Scullin;1276;62.55;-3.18;764;LP;0;92
Fraser;Special Hospital Team 1;127;41.10;-10.44;182;LP;0;17
Fraser;Special Hospital Team 2;107;54.87;-3.69;88;LP;0;7
Fraser;Turner;1425;78.47;-0.18;391;LP;0;68
Fraser;Watson;1912;67.75;-1.36;910;LP;0;119
Fraser;Weetangera;1449;58.08;3.50;1046;LP;0;69
Fraser;Wreck Bay;72;96.00;-2.44;3;LP;0;3
Fraser;ABSENT;1444;61.32;;911;LP;0;111
Fraser;POSTAL;1886;57.45;;1397;LP;0;39
Fraser;PRE POLL;9270;61.95;;5693;LP;0;301
Fraser;PROVISIONAL;457;67.60;;219;LP;0;24
Lingiari;Alice Springs;873;52.21;4.58;799;CLP;0;49
Lingiari;Alyangula;233;62.13;9.55;142;CLP;0;11
Lingiari;Batchelor;178;62.02;4.53;109;CLP;0;12
Lingiari;Bees Creek;383;43.33;4.59;501;CLP;0;28
Lingiari;Berry Springs;296;46.25;1.63;344;CLP;0;18
Lingiari;Blatherskite Park;116;42.49;8.20;157;CLP;0;9
Lingiari;Braitling;795;44.29;2.64;1000;CLP;0;82
Lingiari;Christmas Island;284;70.12;0.22;121;CLP;0;19
Lingiari;Gillen;1328;46.84;6.48;1507;CLP;0;96
Lingiari;Home Island;171;66.54;-22.50;86;CLP;0;11
Lingiari;Howard Springs;743;39.54;1.77;1136;CLP;0;95
Lingiari;Humpty Doo;1099;42.38;2.13;1494;CLP;0;110
Lingiari;Jabiru;223;53.86;8.36;191;CLP;0;18
Lingiari;Katherine;776;42.54;4.76;1048;CLP;0;82
Lingiari;Katherine East;485;42.62;2.89;653;CLP;0;36
Lingiari;Larapinta;612;42.98;4.62;812;CLP;0;66
Lingiari;Nhulunbuy;829;55.23;7.81;672;CLP;0;83
Lingiari;Pine Creek;56;40.58;-4.20;82;CLP;0;5
Lingiari;Prison Mobile Team 1;77;88.51;15.48;10;CLP;0;0
Lingiari;Remote Mobile Team 1;979;81.65;1.59;220;CLP;0;76
Lingiari;Remote Mobile Team 10;193;55.62;-24.42;154;CLP;0;20
Lingiari;Remote Mobile Team 11;549;80.38;0.34;134;CLP;0;64
