region_id,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
CED201,8,0,0,6,5010,5024,79,0,4,3,4586,4672,2787,49,91,3,4529,7459,6175,236,496,28,1852,8787,7614,330,786,48,909,9687,6691,240,732,136,319,8118,3924,131,366,197,109,4727,1739,30,132,282,47,2230,412,3,30,274,15,734,29429,1019,2637,977,17376,51438,19,0,0,0,4837,4856,188,11,6,5,4169,4379,3711,120,154,7,3445,7437,7048,424,808,47,1474,9801,7746,448,1364,169,664,10391,6262,306,1219,460,281,8528,3247,90,528,920,120,4905,1199,41,176,1381,63,2860,229,11,52,1103,49,1444,29649,1451,4307,4092,15102,54601,27,0,0,6,9847,9880,267,11,10,8,8755,9051,6498,169,245,10,7974,14896,13223,660,1304,75,3326,18588,15360,778,2150,217,1573,20078,12953,546,1951,596,600,16646,7171,221,894,1117,229,9632,2938,71,308,1663,110,5090,641,14,82,1377,64,2178,59078,2470,6944,5069,32478,106039
CED202,8,0,3,8,5243,5262,97,6,9,4,4657,4773,2729,129,132,12,4743,7745,5301,385,665,28,2654,9033,5998,516,1250,70,1723,9557,5961,366,1339,178,870,8714,3968,170,648,321,358,5465,2079,68,208,439,159,2953,474,15,29,343,36,897,26615,1655,4283,1403,20443,54399,3,6,5,3,5028,5045,220,14,8,6,4498,4746,3462,207,270,18,4350,8307,5821,522,1032,79,2463,9917,6148,645,1836,211,1381,10221,5780,401,1764,585,639,9169,3492,170,789,1189,276,5916,1473,42,242,2024,154,3935,268,9,72,1457,63,1869,26667,2016,6018,5572,18852,59125,11,6,8,11,10271,10307,317,20,17,10,9155,9519,6191,336,402,30,9093,16052,11122,907,1697,107,5117,18950,12146,1161,3086,281,3104,19778,11741,767,3103,763,1509,17883,7460,340,1437,1510,634,11381,3552,110,450,2463,313,6888,742,24,101,1800,99,2766,53282,3671,10301,6975,39295,113524
CED203,3,0,3,3,3213,3222,221,8,9,5,5073,5316,4143,122,185,7,8022,12479,6108,300,604,19,4064,11095,4527,367,1004,53,2408,8359,3347,303,940,119,1110,5819,2937,172,458,229,418,4214,2401,80,180,518,230,3409,580,9,40,423,63,1115,24267,1361,3423,1376,24601,55028,21,0,3,0,3238,3262,505,20,17,5,4875,5422,4842,223,261,29,7471,12826,6324,415,844,61,3987,11631,4391,421,1349,172,2259,8592,3414,290,1141,465,901,6211,2790,166,547,1174,309,4986,1628,61,239,2213,167,4308,295,13,54,1509,91,1962,24210,1609,4455,5628,23298,59200,24,0,6,3,6451,6484,726,28,26,10,9948,10738,8985,345,446,36,15493,25305,12432,715,1448,80,8051,22726,8918,788,2353,225,4667,16951,6761,593,2081,584,2011,12030,5727,338,1005,1403,727,9200,4029,141,419,2731,397,7717,875,22,94,1932,154,3077,48477,2970,7878,7004,47899,114228
CED204,8,0,4,0,4862,4874,121,11,3,0,4164,4299,2466,146,117,5,4490,7224,4842,380,660,30,2617,8529,5725,499,1307,85,1815,9431,6223,447,1499,194,988,9351,4477,245,869,341,476,6408,2526,77,279,593,177,3652,608,19,30,437,60,1154,26996,1824,4768,1685,19649,54922,9,4,5,5,4822,4845,231,27,12,6,4065,4341,3110,246,210,18,4068,7652,5251,506,969,69,2365,9160,6114,663,1912,231,1365,10285,6012,445,1890,652,663,9662,4084,179,944,1174,295,6676,1825,54,297,2063,175,4414,314,7,80,1721,104,2226,26950,2131,6319,5939,17922,59261,17,4,9,5,9684,9719,352,38,15,6,8229,8640,5576,392,327,23,8558,14876,10093,886,1629,99,4982,17689,11839,1162,3219,316,3180,19716,12235,892,3389,846,1651,19013,8561,424,1813,1515,771,13084,4351,131,576,2656,352,8066,922,26,110,2158,164,3380,53946,3955,11087,7624,37571,114183
CED205,10,0,3,3,4559,4575,308,7,5,9,5205,5534,4569,129,147,10,5823,10678,5989,270,527,25,2281,9092,5898,367,921,63,1236,8485,5833,262,846,156,607,7704,4738,153,519,300,253,5963,2551,65,182,408,97,3303,488,13,28,319,12,860,30384,1266,3178,1293,20073,56194,30,3,3,0,3968,4004,702,26,16,5,3993,4742,5346,202,260,26,3716,9550,6212,407,840,86,1590,9135,6014,440,1264,237,789,8744,5868,317,1244,635,398,8462,4027,144,630,1195,182,6178,1617,47,218,1934,96,3912,268,10,48,1331,49,1706,30084,1596,4523,5449,14781,56433,40,3,6,3,8527,8579,1010,33,21,14,9198,10276,9915,331,407,36,9539,20228,12201,677,1367,111,3871,18227,11912,807,2185,300,2025,17229,11701,579,2090,791,1005,16166,8765,297,1149,1495,435,12141,4168,112,400,2342,193,7215,756,23,76,1650,61,2566,60468,2862,7701,6742,34854,112627
CED206,15,6,4,6,6653,6684,328,23,10,5,5983,6349,5440,257,231,10,6087,12025,8144,477,798,19,2522,11960,8219,541,1238,83,1313,11394,6007,386,943,162,473,7971,3647,186,422,255,153,4663,1572,70,96,341,80,2159,213,4,21,164,10,412,33585,1950,3763,1045,23274,63617,60,5,5,0,6370,6440,970,72,29,3,5195,6269,6765,487,369,25,4656,12302,8578,772,1179,115,2132,12776,7789,757,1730,324,1037,11637,5636,435,1252,750,334,8407,2759,153,536,1155,100,4703,945,51,146,1385,51,2578,105,7,20,606,11,749,33607,2739,5266,4363,19886,65861,75,11,9,6,13023,13124,1298,95,39,8,11178,12618,12205,744,600,35,10743,24327,16722,1249,1977,134,4654,24736,16008,1298,2968,407,2350,23031,11643,821,2195,912,807,16378,6406,339,958,1410,253,9366,2517,121,242,1726,131,4737,318,11,41,770,21,1161,67192,4689,9029,5408,43160,129478
CED207,4,0,0,5,4854,4863,125,3,4,4,4309,4445,3041,125,105,8,4701,7980,5905,346,551,17,2301,9120,6406,453,1154,75,1200,9288,5807,321,981,128,505,7742,3714,120,491,231,177,4733,1796,43,126,336,73,2374,403,8,25,276,20,732,27201,1419,3437,1080,18140,51277,7,0,3,5,4568,4583,281,8,7,6,3948,4250,3851,178,194,12,3805,8040,6286,519,958,53,1915,9731,6556,567,1714,187,844,9868,5705,340,1539,464,345,8393,3081,127,706,921,123,4958,1247,41,216,1475,60,3039,240,0,61,1227,40,1568,27254,1780,5398,4350,15648,54430,11,0,3,10,9422,9446,406,11,11,10,8257,8695,6892,303,299,20,8506,16020,12191,865,1509,70,4216,18851,12962,1020,2868,262,2044,19156,11512,661,2520,592,850,16135,6795,247,1197,1152,300,9691,3043,84,342,1811,133,5413,643,8,86,1503,60,2300,54455,3199,8835,5430,33788,105707
CED208,13,5,3,4,4520,4545,206,19,11,7,7889,8132,3929,86,100,6,6651,10772,6226,188,408,13,2126,8961,6103,278,695,39,1445,8560,4595,239,697,97,747,6375,3502,115,415,192,260,4484,2934,59,185,509,161,3848,793,14,33,462,28,1330,28301,1003,2547,1329,23827,57007,7,6,0,4,4576,4593,394,20,15,0,7065,7494,4657,97,193,18,4769,9734,6967,287,738,59,1844,9895,6135,367,1304,158,1243,9207,4482,261,1219,407,704,7073,3517,111,662,1083,298,5671,2140,51,336,2179,205,4911,391,8,99,1779,153,2430,28690,1208,4566,5687,20857,61008,20,11,3,8,9096,9138,600,39,26,7,14954,15626,8586,183,293,24,11420,20506,13193,475,1146,72,3970,18856,12238,645,1999,197,2688,17767,9077,500,1916,504,1451,13448,7019,226,1077,1275,558,10155,5074,110,521,2688,366,8759,1184,22,132,2241,181,3760,56991,2211,7113,7016,44684,118015
CED209,8,3,0,3,4766,4780,75,7,3,6,3930,4021,2672,106,91,9,4331,7209,5956,325,518,17,2366,9182,6440,437,1108,64,1485,9534,6813,358,1158,166,763,9258,4901,163,596,294,303,6257,2664,86,181,536,131,3598,690,10,29,455,45,1229,30219,1495,3684,1550,18120,55068,12,0,3,5,4221,4241,177,9,4,4,3540,3734,3496,155,175,10,3779,7615,6532,484,913,69,2042,10040,6678,553,1595,198,1219,10243,6761,347,1514,533,536,9691,4293,126,771,1071,243,6504,2018,44,248,2060,146,4516,403,13,68,1827,106,2417,30370,1731,5291,5777,15832,59001,20,3,3,8,8987,9021,252,16,7,10,7470,7755,6168,261,266,19,8110,14824,12488,809,1431,86,4408,19222,13118,990,2703,262,2704,19777,13574,705,2672,699,1299,18949,9194,289,1367,1365,546,12761,4682,130,429,2596,277,8114,1093,23,97,2282,151,3646,60589,3226,8975,7327,33952,114069
CED210,4,3,7,0,4561,4575,150,10,10,5,4146,4321,2716,146,152,6,5109,8129,4981,404,643,13,2851,8892,5251,476,1313,86,1643,8769,5173,361,1161,183,744,7622,3741,169,572,312,288,5082,2278,76,207,519,149,3229,537,11,28,373,39,988,24831,1656,4093,1497,19530,51607,9,3,0,4,4452,4468,295,29,7,4,4007,4342,3367,240,234,16,4549,8406,5228,571,930,82,2414,9225,5429,616,1814,229,1223,9311,5104,393,1516,633,506,8152,3409,162,761,1188,186,5706,1643,54,269,2026,114,4106,309,11,44,1496,69,1929,24793,2079,5575,5678,17520,55645,13,6,7,4,9013,9043,445,39,17,9,8153,8663,6083,386,386,22,9658,16535,10209,975,1573,95,5265,18117,10680,1092,3127,315,2866,18080,10277,754,2677,816,1250,15774,7150,331,1333,1500,474,10788,3921,130,476,2545,263,7335,846,22,72,1869,108,2917,49624,3735,9668,7175,37050,107252
CED211,11,0,3,3,3513,3530,121,8,4,4,3951,4088,3658,69,108,4,4982,8821,6207,231,502,20,2437,9397,5235,322,907,47,1417,7928,4317,235,867,113,653,6185,3726,144,515,219,226,4830,2606,66,199,510,92,3473,689,17,32,439,35,1212,26570,1092,3137,1359,17306,49464,12,3,3,4,3445,3467,280,8,8,4,3429,3729,4509,140,187,16,4126,8978,6547,341,814,47,2135,9884,5172,436,1374,162,1209,8353,4323,317,1550,453,588,7231,3557,162,902,1070,249,5940,1886,63,369,2063,154,4535,379,3,67,1709,64,2222,26665,1473,5274,5528,15399,54339,23,3,6,7,6958,6997,401,16,12,8,7380,7817,8167,209,295,20,9108,17799,12754,572,1316,67,4572,19281,10407,758,2281,209,2626,16281,8640,552,2417,566,1241,13416,7283,306,1417,1289,475,10770,4492,129,568,2573,246,8008,1068,20,99,2148,99,3434,53235,2565,8411,6887,32705,103803
CED212,8,4,5,0,4667,4684,97,14,10,4,4179,4304,2415,114,131,10,5069,7739,5374,361,737,33,2995,9500,5727,514,1433,71,1626,9371,5585,391,1363,188,687,8214,4215,214,831,314,273,5847,2367,73,283,489,91,3303,605,13,42,425,23,1108,26393,1698,4835,1534,19610,54070,8,0,0,0,4488,4496,199,27,4,6,3950,4186,3219,228,230,7,4489,8173,5857,574,1129,69,2567,10196,5903,674,2039,198,1259,10073,5431,450,2068,576,551,9076,3805,216,1155,1228,198,6602,1738,63,386,1948,131,4266,332,9,73,1586,58,2058,26492,2241,7084,5618,17691,59126,16,4,5,0,9155,9180,296,41,14,10,8129,8490,5634,342,361,17,9558,15912,11231,935,1866,102,5562,19696,11630,1188,3472,269,2885,19444,11016,841,3431,764,1238,17290,8020,430,1986,1542,471,12449,4105,136,669,2437,222,7569,937,22,115,2011,81,3166,52885,3939,11919,7152,37301,113196
CED213,11,3,6,0,4695,4715,83,5,7,4,3649,3748,2186,100,88,5,3973,6352,5137,363,688,17,2640,8845,5839,557,1370,68,1640,9474,6355,470,1504,223,720,9272,5740,282,923,345,327,7617,3290,137,357,678,148,4610,805,24,50,479,46,1404,29446,1941,4993,1819,17838,56037,10,0,10,4,4080,4104,190,16,4,0,3152,3362,2860,182,177,13,3396,6628,5728,518,1083,76,2284,9689,6046,611,1780,184,1210,9831,6563,420,1971,585,542,10081,5242,231,1160,1215,251,8099,2386,65,323,2097,132,5003,414,9,89,1745,61,2318,29439,2052,6597,5919,15108,59115,21,3,16,4,8775,8819,273,21,11,4,6801,7110,5046,282,265,18,7369,12980,10865,881,1771,93,4924,18534,11885,1168,3150,252,2850,19305,12918,890,3475,808,1262,19353,10982,513,2083,1560,578,15716,5676,202,680,2775,280,9613,1219,33,139,2224,107,3722,58885,3993,11590,7738,32946,115152
CED214,3,6,3,0,4066,4078,249,17,13,5,5457,5741,4798,161,223,15,8224,13421,7010,435,853,32,4242,12572,5876,503,1345,47,2425,10196,4270,368,1190,155,1145,7128,2945,163,516,221,435,4280,1926,69,196,497,196,2884,517,21,25,386,47,996,27594,1743,4364,1358,26237,61296,39,3,3,7,3763,3815,602,29,17,3,4544,5195,5746,241,337,23,6365,12712,7046,513,1184,83,3644,12470,5614,569,1623,214,2036,10056,4072,375,1404,566,811,7228,2547,142,583,1085,238,4595,1392,56,263,1962,108,3781,255,10,41,1327,73,1706,27313,1938,5455,5270,21582,61558,42,9,6,7,7829,7893,851,46,30,8,10001,10936,10544,402,560,38,14589,26133,14056,948,2037,115,7886,25042,11490,1072,2968,261,4461,20252,8342,743,2594,721,1956,14356,5492,305,1099,1306,673,8875,3318,125,459,2459,304,6665,772,31,66,1713,120,2702,54907,3681,9819,6628,47819,122854
CED215,8,0,3,0,4794,4805,134,10,7,0,3678,3829,2537,145,146,10,4449,7287,4498,349,588,28,2547,8010,5824,490,1292,82,1734,9422,6784,464,1537,222,908,9915,5129,214,851,386,404,6984,2572,94,254,593,181,3694,535,9,34,385,49,1012,28021,1775,4712,1706,18744,54958,11,3,6,0,4505,4525,267,26,9,0,3445,3747,3232,242,190,17,3783,7464,4989,518,955,79,2042,8583,6365,573,1637,256,1183,10014,6713,423,1625,677,451,9889,4402,155,771,1410,161,6899,1734,51,238,2078,77,4178,276,8,54,1492,49,1879,27989,1999,5485,6009,15696,57178,19,3,9,0,9299,9330,401,36,16,0,7123,7576,5769,387,336,27,8232,14751,9487,867,1543,107,4589,16593,12189,1063,2929,338,2917,19436,13497,887,3162,899,1359,19804,9531,369,1622,1796,565,13883,4306,145,492,2671,258,7872,811,17,88,1877,98,2891,56010,3774,10197,7715,34440,112136
CED216,6,0,3,3,4278,4290,64,4,3,3,3976,4050,2294,59,73,4,4104,6534,6747,194,410,23,2044,9418,7278,315,864,47,1347,9851,5782,252,966,94,829,7923,3627,130,522,192,335,4806,2256,58,203,388,209,3114,803,20,48,523,70,1464,28857,1032,3092,1277,17192,51450,17,0,3,0,3927,3947,154,0,8,3,3619,3784,3014,81,123,6,3574,6798,7763,333,750,51,2061,10958,7429,449,1394,158,1248,10678,5327,324,1516,445,765,8377,3243,135,858,908,354,5498,1720,61,335,1939,231,4286,486,7,125,2308,179,3105,29153,1390,5112,5818,15958,57431,23,0,6,3,8205,8237,218,4,11,6,7595,7834,5308,140,196,10,7678,13332,14510,527,1160,74,4105,20376,14707,764,2258,205,2595,20529,11109,576,2482,539,1594,16300,6870,265,1380,1100,689,10304,3976,119,538,2327,440,7400,1289,27,173,2831,249,4569,58010,2422,8204,7095,33150,108881
CED217,16,4,0,0,6783,6803,311,22,10,4,6773,7120,6856,250,288,16,7983,15393,10323,542,944,30,3031,14870,8885,550,1218,82,1303,12038,7394,394,914,184,467,9353,4118,176,309,287,146,5036,1610,39,91,297,41,2078,274,6,20,203,19,522,39787,1983,3794,1103,26546,73213,42,6,4,6,6266,6324,843,29,27,4,5668,6571,8677,472,507,25,5846,15527,10565,868,1562,156,2436,15587,8739,722,1874,329,928,12592,6710,438,1256,761,343,9508,2973,159,394,1179,87,4792,1064,33,106,1441,52,2696,131,9,25,782,19,966,39744,2736,5755,4683,21645,74563,58,10,4,6,13049,13127,1154,51,37,8,12441,13691,15533,722,795,41,13829,30920,20888,1410,2506,186,5467,30457,17624,1272,3092,411,2231,24630,14104,832,2170,945,810,18861,7091,335,703,1466,233,9828,2674,72,197,1738,93,4774,405,15,45,985,38,1488,79531,4719,9549,5786,48191,147776
CED218,3,3,3,3,3341,3353,97,6,5,9,5390,5507,3269,74,137,8,9088,12576,5545,165,514,24,3217,9465,5329,261,733,45,1660,8028,4530,190,868,114,987,6689,3201,119,477,167,478,4442,1861,48,205,281,250,2645,595,10,45,323,67,1040,24430,876,2987,974,24478,53745,9,0,3,0,3352,3364,241,8,5,3,5759,6016,3914,139,226,12,8559,12850,6046,246,704,50,2811,9857,5553,324,1195,142,1482,8696,4467,272,1377,379,908,7403,2841,138,787,868,410,5044,1305,54,333,1479,297,3468,313,7,79,1416,174,1989,24689,1188,4709,4349,23752,58687,12,3,6,3,6693,6717,338,14,10,12,11149,11523,7183,213,363,20,17647,25426,11591,411,1218,74,6028,19322,10882,585,1928,187,3142,16724,8997,462,2245,493,1895,14092,6042,257,1264,1035,888,9486,3166,102,538,1760,547,6113,908,17,124,1739,241,3029,49119,2064,7696,5323,48230,112432
CED219,15,4,0,0,7552,7571,342,15,11,5,6306,6679,6543,229,265,13,7095,14145,10138,521,898,35,3048,14640,9359,551,1480,118,1379,12887,6647,362,1128,176,477,8790,3415,165,486,243,134,4443,1560,55,141,336,51,2143,285,9,12,220,18,544,38304,1911,4421,1146,26060,71842,58,7,7,8,6780,6860,854,35,21,7,5507,6424,8613,443,429,29,5550,15064,10412,810,1524,150,2306,15202,8696,764,2102,366,968,12896,5834,416,1492,768,313,8823,2635,148,635,1072,98,4588,1024,40,173,1405,47,2689,145,10,37,846,38,1076,38271,2673,6420,4651,21607,73622,73,11,7,8,14332,14431,1196,50,32,12,11813,13103,15156,672,694,42,12645,29209,20550,1331,2422,185,5354,29842,18055,1315,3582,484,2347,25783,12481,778,2620,944,790,17613,6050,313,1121,1315,232,9031,2584,95,314,1741,98,4832,430,19,49,1066,56,1620,76575,4584,10841,5797,47667,145464
CED220,4,0,5,0,4077,4086,248,8,15,4,4854,5129,4141,106,158,9,5690,10104,6548,268,496,32,2492,9836,5748,328,930,63,1534,8603,4771,259,899,120,728,6777,3690,153,455,244,267,4809,2599,63,208,476,170,3516,704,11,43,451,48,1257,28453,1196,3209,1399,19860,54117,19,3,0,0,3538,3560,474,22,18,5,3771,4290,5066,172,261,28,4090,9617,6886,419,902,78,2034,10319,5634,413,1406,183,1245,8881,4694,310,1277,555,652,7488,3261,128,638,1119,237,5383,1927,63,304,2151,131,4576,382,13,89,1681,81,2246,28343,1543,4895,5800,15779,56360,23,3,5,0,7615,7646,722,30,33,9,8625,9419,9207,278,419,37,9780,19721,13434,687,1398,110,4526,20155,11382,741,2336,246,2779,17484,9465,569,2176,675,1380,14265,6951,281,1093,1363,504,10192,4526,126,512,2627,301,8092,1086,24,132,2132,129,3503,56796,2739,8104,7199,35639,110477
CED221,6,4,7,0,4672,4689,115,15,12,0,3195,3337,2094,129,119,6,3618,5966,4533,299,561,21,2295,7709,5718,495,1270,79,1544,9106,6367,421,1452,205,870,9315,4596,224,710,342,355,6227,2420,93,235,507,165,3420,561,10,33,384,52,1040,26410,1690,4399,1544,16766,50809,11,3,0,0,4172,4186,212,20,4,3,2650,2889,2792,204,228,12,3162,6398,5046,479,904,72,1805,8306,6161,584,1630,229,1138,9742,6273,345,1493,559,493,9163,4004,147,764,1206,239,6360,1704,55,226,1911,135,4031,288,11,53,1550,69,1971,26491,1848,5302,5542,13863,53046,17,7,7,0,8844,8875,327,35,16,3,5845,6226,4886,333,347,18,6780,12364,9579,778,1465,93,4100,16015,11879,1079,2900,308,2682,18848,12640,766,2945,764,1363,18478,8600,371,1474,1548,594,12587,4124,148,461,2418,300,7451,849,21,86,1934,121,3011,52901,3538,9701,7086,30629,103855
CED222,18,0,3,3,5102,5126,231,10,8,3,4740,4992,4249,154,178,13,6092,10686,7553,410,742,27,3089,11821,7154,509,1368,85,1656,10772,5741,373,1254,148,785,8301,3689,201,710,273,302,5175,2066,72,258,460,145,3001,563,15,35,413,55,1081,31264,1744,4556,1425,21966,60955,42,0,3,0,4792,4837,525,26,16,6,4073,4646,5494,236,352,30,5015,11127,8066,545,1239,107,2626,12583,6806,581,1946,256,1277,10866,5410,438,1853,637,594,8932,3107,195,961,1209,225,5697,1486,48,392,2007,133,4066,314,10,95,1616,81,2116,31250,2079,6857,5868,18816,64870,60,0,6,3,9894,9963,756,36,24,9,8813,9638,9743,390,530,43,11107,21813,15619,955,1981,134,5715,24404,13960,1090,3314,341,2933,21638,11151,811,3107,785,1379,17233,6796,396,1671,1482,527,10872,3552,120,650,2467,278,7067,877,25,130,2029,136,3197,62514,3823,11413,7293,40782,125825
CED223,6,5,0,0,4221,4232,79,5,3,16,4412,4515,2782,65,86,10,4993,7936,6007,241,503,16,2400,9167,6035,337,926,56,1443,8797,5670,307,859,150,678,7664,3700,131,430,218,254,4733,2037,52,140,385,102,2716,553,17,22,377,26,995,26869,1160,2969,1228,18529,50755,8,3,3,3,3948,3965,188,13,9,3,4018,4231,3603,121,147,12,4281,8164,6416,373,764,45,2190,9788,6256,498,1476,180,1288,9698,5525,345,1500,473,596,8439,3264,138,728,874,229,5233,1490,48,246,1731,131,3646,293,12,81,1562,75,2023,27043,1551,4954,4883,16756,55187,14,8,3,3,8169,8197,267,18,12,19,8430,8746,6385,186,233,22,9274,16100,12423,614,1267,61,4590,18955,12291,835,2402,236,2731,18495,11195,652,2359,623,1274,16103,6964,269,1158,1092,483,9966,3527,100,386,2116,233,6362,846,29,103,1939,101,3018,53912,2711,7923,6111,35285,105942
CED224,7,0,3,5,4891,4906,106,4,3,4,5425,5542,2462,56,89,9,6227,8843,5384,143,292,10,1825,7654,6783,249,642,52,1134,8860,5484,182,616,97,712,7091,3307,96,383,158,324,4268,2054,49,117,315,225,2760,712,10,28,366,62,1178,26299,789,2173,1016,20825,51102,10,0,0,0,4655,4665,188,9,0,0,5161,5358,2986,79,143,7,5479,8694,6528,209,514,44,1826,9121,7116,341,1136,113,1142,9848,5283,231,1112,368,722,7716,2904,110,572,761,468,4815,1490,44,270,1633,343,3780,421,6,101,1914,296,2738,26926,1029,3848,4840,20092,56735,17,0,3,5,9546,9571,294,13,3,4,10586,10900,5448,135,232,16,11706,17537,11912,352,806,54,3651,16775,13899,590,1778,165,2276,18708,10767,413,1728,465,1434,14807,6211,206,955,919,792,9083,3544,93,387,1948,568,6540,1133,16,129,2280,358,3916,53225,1818,6021,5856,40917,107837
CED225,14,0,3,0,5299,5316,103,4,0,3,4507,4617,3417,111,120,6,4915,8569,7343,396,736,24,2688,11187,7343,502,1207,62,1379,10493,6130,299,1166,161,565,8321,3628,149,547,218,160,4702,1615,56,138,369,73,2251,350,8,21,285,20,684,29943,1525,3938,1128,19606,56140,6,3,0,3,5335,5347,256,17,5,3,4102,4383,4462,185,199,20,4232,9098,7928,562,1123,58,2218,11889,7278,593,1832,222,1017,10942,5723,383,1654,494,412,8666,3025,129,823,812,138,4927,1094,47,235,1256,71,2703,195,13,47,1012,52,1319,29967,1932,5918,3880,17577,59274,20,3,3,3,10634,10663,359,21,5,6,8609,9000,7879,296,319,26,9147,17667,15271,958,1859,82,4906,23076,14621,1095,3039,284,2396,21435,11853,682,2820,655,977,16987,6653,278,1370,1030,298,9629,2709,103,373,1625,144,4954,545,21,68,1297,72,2003,59910,3457,9856,5008,37183,115414
