region_id,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1999_15_19_yrs,F_1500_1999_20_24_yrs,F_1500_1999_25_34_yrs,F_1500_1999_35_44_yrs,F_1500_1999_45_54_yrs,F_1500_1999_55_64_yrs,F_1500_1999_65_74_yrs,F_1500_1999_75_84_yrs,F_1500_1999_85ov,F_1500_1999_Tot,F_2000_more_15_19_yrs,F_2000_more_20_24_yrs,F_2000_more_25_34_yrs,F_2000_more_35_44_yrs,F_2000_more_45_54_yrs,F_2000_more_55_64_yrs,F_2000_more_65_74_yrs,F_2000_more_75_84_yrs,F_2000_more_85ov,F_2000_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_199_15_19_yrs,P_1_199_20_24_yrs,P_1_199_25_34_yrs,P_1_199_35_44_yrs,P_1_199_45_54_yrs,P_1_199_55_64_yrs,P_1_199_65_74_yrs,P_1_199_75_84_yrs,P_1_199_85ov,P_1_199_Tot,P_200_299_15_19_yrs,P_200_299_20_24_yrs,P_200_299_25_34_yrs,P_200_299_35_44_yrs,P_200_299_45_54_yrs,P_200_299_55_64_yrs,P_200_299_65_74_yrs,P_200_299_75_84_yrs,P_200_299_85ov,P_200_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_599_15_19_yrs,P_400_599_20_24_yrs,P_400_599_25_34_yrs,P_400_599_35_44_yrs,P_400_599_45_54_yrs,P_400_599_55_64_yrs,P_400_599_65_74_yrs,P_400_599_75_84_yrs,P_400_599_85ov,P_400_599_Tot,P_600_799_15_19_yrs,P_600_799_20_24_yrs,P_600_799_25_34_yrs,P_600_799_35_44_yrs,P_600_799_45_54_yrs,P_600_799_55_64_yrs,P_600_799_65_74_yrs,P_600_799_75_84_yrs,P_600_799_85ov,P_600_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1999_15_19_yrs,P_1500_1999_20_24_yrs,P_1500_1999_25_34_yrs,P_1500_1999_35_44_yrs,P_1500_1999_45_54_yrs,P_1500_1999_55_64_yrs,P_1500_1999_65_74_yrs,P_1500_1999_75_84_yrs,P_1500_1999_85ov,P_1500_1999_Tot,P_2000_more_15_19_yrs,P_2000_more_20_24_yrs,P_2000_more_25_34_yrs,P_2000_more_35_44_yrs,P_2000_more_45_54_yrs,P_2000_more_55_64_yrs,P_2000_more_65_74_yrs,P_2000_more_75_84_yrs,P_2000_more_85ov,P_2000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
CED124,6,343,1277,1028,974,565,71,11,6,4281,3,78,814,720,529,306,27,12,0,2489,3,26,570,771,681,337,37,13,3,2441,3,10,138,272,226,125,25,10,0,809,473,392,725,702,632,563,375,301,264,4427,5231,5395,11459,10852,9996,8596,4582,2540,1191,59842,3823,723,1001,945,989,1395,344,124,31,9375,3014,929,1072,1025,744,870,519,176,45,8394,752,941,1239,1211,1170,1878,2395,1213,333,11132,706,849,1136,1203,1272,1602,2155,1384,552,10859,721,1669,2284,2145,1955,1883,1349,676,279,12961,315,2107,3081,2565,2459,1878,616,187,55,13263,99,1319,3196,2444,2345,1708,371,80,16,11578,32,829,3183,2694,2295,1585,282,40,12,10952,10,277,2088,2001,1562,1031,133,21,9,7132,7,128,1743,2302,2114,1196,133,25,8,7656,7,55,668,1328,1209,730,101,22,3,4123,1020,994,1527,1448,1339,1161,744,546,373,9152,10506,10820,22218,21311,19453,16917,9142,4494,1716,116577
CED125,4,89,354,532,679,381,120,52,23,2234,0,21,195,354,448,237,42,25,8,1330,3,8,134,390,647,324,37,20,15,1578,3,3,68,155,198,113,48,32,17,637,350,125,248,370,450,549,530,704,696,4022,3814,2481,5164,7710,9471,9660,8250,5420,2457,54427,2447,218,314,502,753,1160,309,129,52,5884,2863,465,550,793,876,1274,809,359,106,8095,653,704,966,1307,1698,3213,4655,2803,604,16603,517,577,927,1332,1915,2559,3868,2898,1016,15609,448,1159,1680,2221,2561,2852,2837,1721,686,16165,128,898,1656,2164,2684,2240,1133,516,203,11622,32,353,1127,1536,1765,1423,608,206,96,7146,9,216,894,1284,1555,1033,390,119,59,5559,3,63,517,881,1024,662,161,61,24,3396,7,44,415,1018,1377,883,129,51,32,3956,3,14,242,681,799,514,157,73,33,2516,792,327,564,805,1015,1139,1060,1201,983,7886,7902,5038,9852,14524,18022,18952,16116,10137,3894,104437
CED126,9,295,1102,924,900,545,75,16,5,3871,0,67,744,605,518,315,31,3,7,2290,3,24,532,802,736,345,27,7,0,2476,3,8,160,278,259,145,32,15,3,903,488,315,547,585,568,503,299,227,134,3666,5206,4822,9844,10549,9714,8115,4148,2237,1023,55658,4114,717,928,931,963,1326,345,114,24,9462,3017,892,894,1077,728,825,487,173,50,8143,789,886,1062,1168,1023,1807,2228,1186,346,10495,689,876,1027,1194,1135,1400,1842,1203,529,9895,622,1529,1994,2004,1882,1646,1203,572,250,11702,279,1865,2618,2441,2383,1757,544,165,54,12106,86,1052,2595,2191,2164,1557,336,68,34,10083,25,743,2636,2391,2172,1539,294,44,16,9860,11,228,1878,1878,1548,1010,135,13,7,6708,6,123,1607,2433,2109,1246,117,18,4,7663,3,41,680,1477,1423,805,116,32,6,4583,1116,658,1182,1207,1163,989,608,411,197,7531,10757,9610,19101,20392,18693,15907,8255,3999,1517,108231
CED127,5,224,989,978,1058,770,309,101,67,4501,0,67,713,768,801,484,133,76,34,3076,3,21,641,1032,1032,631,111,74,30,3575,3,7,394,1186,932,519,159,85,41,3326,289,166,391,555,452,462,415,520,762,4012,3878,3377,7412,11106,10369,8656,6278,4224,2652,57952,3433,521,735,1267,899,994,525,222,126,8722,2649,916,544,972,716,755,708,358,131,7749,439,671,516,770,761,906,1642,1296,404,7405,370,648,579,785,886,1062,1723,1510,812,8375,389,1110,1257,1730,1782,1880,2208,1468,686,12510,171,1251,1786,1859,1968,1901,1346,629,274,11185,35,778,1832,1807,1927,1702,942,332,158,9513,11,481,2098,2012,2090,1703,810,230,147,9582,4,202,1621,1775,1691,1177,435,170,72,7147,7,54,1589,2635,2416,1544,424,156,70,8895,3,25,1210,4481,4101,2313,696,219,99,13147,674,393,842,1124,1023,964,800,828,1103,7751,8185,7050,14609,21217,20260,16901,12259,7418,4082,111981
CED128,8,231,728,870,1002,696,143,35,21,3734,0,41,502,645,684,434,72,15,14,2407,3,19,350,802,1114,728,83,10,13,3122,0,6,129,391,500,319,57,24,11,1437,416,223,366,559,620,571,410,353,366,3884,4687,3940,7203,10086,10817,9473,5748,3157,1651,56762,3727,513,583,810,856,1187,325,139,61,8201,2725,899,874,1118,880,1022,666,256,75,8515,717,873,910,1004,1037,1628,2163,1214,326,9872,602,741,865,1140,1237,1627,2242,1687,762,10903,639,1347,1631,1960,2171,2228,1968,976,396,13316,269,1427,1897,2203,2291,2009,1066,358,126,11646,78,849,1752,1915,2158,1669,617,160,72,9270,36,690,1967,2107,2204,1738,450,98,36,9326,12,208,1371,1782,1715,1158,250,34,22,6552,6,84,1170,2387,2884,1818,260,43,27,8679,4,27,495,1706,2101,1289,230,68,20,5940,897,523,813,1173,1292,1205,837,603,496,7839,9712,8181,14328,19305,20826,18578,11074,5636,2419,110059
CED129,3,313,1051,713,801,431,53,8,3,3376,0,57,647,475,469,237,35,9,0,1929,3,23,468,489,489,212,25,6,0,1715,3,13,154,236,192,90,14,8,4,714,456,270,535,579,525,499,373,302,171,3710,5302,5242,9993,9928,10583,8607,4838,2803,926,58222,4182,1217,1515,1311,1352,1566,482,199,54,11878,3507,1321,1056,1096,941,943,650,289,73,9876,858,1175,1616,1765,2149,2881,3234,1730,318,15726,522,881,1147,1445,1587,1740,2076,1540,543,11481,490,1541,2108,2179,2375,1916,1200,571,172,12552,246,1775,2673,2512,2724,1901,507,149,33,12520,72,1138,2477,2048,2297,1515,272,53,15,9887,17,694,2532,1984,2083,1379,228,29,8,8954,4,202,1592,1428,1355,793,116,15,0,5505,6,77,1272,1536,1486,858,77,15,0,5327,8,22,603,924,938,491,72,14,9,3081,1061,584,1122,1152,1145,997,725,548,239,7573,10973,10627,19713,19380,20432,16980,9639,5152,1464,114360
CED130,8,313,1083,1075,1103,718,149,28,18,4495,0,88,808,920,835,482,88,22,8,3251,0,27,851,1254,1160,733,86,25,13,4149,4,4,425,911,745,335,54,16,14,2508,299,158,312,401,338,363,233,291,409,2804,4611,4148,7982,11581,9956,8333,4870,2559,1601,55641,4564,952,1003,1545,1081,1384,596,213,66,11404,2827,1166,734,1201,732,811,639,289,79,8478,524,844,572,744,661,1005,1696,981,284,7311,380,737,518,814,713,899,1608,1125,645,7439,399,1102,1083,1640,1582,1626,1697,834,391,10354,187,1269,1460,1761,1732,1629,988,298,133,9457,49,945,1722,1735,1803,1450,621,146,53,8524,14,678,2150,2152,2076,1570,532,98,48,9318,3,214,1787,2006,1767,1241,315,49,20,7402,3,102,2093,3381,2920,1843,320,60,20,10742,12,30,1492,4261,3862,1970,303,44,17,11991,671,341,653,827,684,673,447,457,531,5284,9633,8380,15267,22067,19613,16101,9762,4594,2287,107704
CED131,9,149,590,610,761,480,147,45,32,2823,4,38,326,382,499,335,64,28,14,1690,0,13,285,524,660,391,58,24,12,1967,0,12,79,191,274,197,59,25,15,852,521,277,467,568,581,576,552,590,420,4552,5084,4310,7574,9044,10235,9448,7183,4520,2069,59467,3107,540,520,585,906,1138,386,171,43,7396,3360,754,788,921,971,1169,818,276,90,9147,900,1256,1257,1372,1742,2607,3868,2211,474,15687,709,887,1159,1416,1837,2329,3180,2358,917,14792,693,1567,2139,2478,2591,2614,2261,1327,585,16255,257,1581,2695,2651,2925,2318,994,375,157,13953,60,675,1736,1925,2124,1719,544,197,74,9054,25,389,1419,1546,1832,1326,399,119,56,7111,14,133,813,1051,1227,825,195,60,28,4346,6,74,780,1405,1544,1006,169,47,26,5057,4,64,377,757,961,757,192,64,29,3205,1141,632,1089,1225,1320,1261,1090,1039,610,9407,10276,8552,14772,17332,19980,19069,14096,8244,3089,115410
CED132,3,315,1113,779,805,473,104,49,18,3659,0,71,798,568,569,289,61,15,9,2380,3,30,663,720,755,423,54,24,6,2678,3,9,234,394,394,212,54,35,4,1339,292,315,531,454,491,426,406,572,600,4087,3872,5950,9703,8814,8767,7348,5142,4240,2256,56092,2270,917,895,640,620,804,218,124,85,6573,2885,1180,837,774,668,679,419,214,65,7721,789,1789,1173,1166,1185,1780,2405,1813,531,12631,516,1332,1180,1170,1395,1849,2422,2187,1079,13130,477,1823,1953,1846,1985,1792,1710,1156,504,13246,206,1695,2590,1954,1902,1498,701,342,127,11015,53,998,2345,1729,1688,1213,397,168,55,8646,19,833,2549,1808,1813,1180,312,105,37,8656,9,329,2032,1483,1385,791,167,54,18,6268,7,187,2008,2113,2058,1157,154,50,13,7747,6,79,1194,1882,1809,1092,214,79,17,6372,650,744,1238,1040,1110,927,795,933,827,8264,7887,11906,19994,17605,17618,14762,9914,7225,3358,110269
CED133,7,425,1925,981,891,882,350,161,83,5705,0,144,1818,1003,807,643,216,88,47,4766,3,83,2101,1612,1169,881,237,118,57,6261,0,22,1737,2803,1981,1032,307,133,85,8100,274,325,938,707,559,495,422,475,631,4826,3357,4644,14257,12745,10021,8523,5238,3527,2347,64659,4011,1329,1772,1871,1246,1037,521,240,117,12144,1647,1052,662,856,660,615,480,257,141,6370,360,923,668,637,584,812,1000,898,295,6177,200,710,708,613,689,817,1110,1048,593,6488,181,959,1339,1118,1179,1344,1374,993,526,9013,101,957,1855,1322,1245,1305,978,560,230,8553,36,868,2456,1512,1263,1225,801,326,165,8652,16,808,3441,1793,1503,1539,755,306,146,10307,0,346,3372,1797,1373,1107,492,187,88,8762,7,206,4427,3234,2167,1683,548,233,107,12612,9,84,4872,8513,6296,3626,1161,350,165,25076,654,701,1929,1536,1128,985,753,768,834,9288,7222,8943,27501,24802,19333,16095,9973,6166,3407,123442
CED134,5,74,341,532,695,495,100,46,23,2311,0,10,192,308,463,302,39,21,10,1345,0,5,156,342,540,360,46,16,16,1481,3,0,38,115,186,114,40,30,13,539,393,192,344,418,420,512,440,529,431,3679,4230,3269,6188,8100,9823,9739,7041,5086,2495,55971,2627,323,370,492,776,1134,300,152,45,6219,3105,661,691,839,887,1189,784,352,99,8607,766,1054,1366,1515,1961,3025,3763,2509,567,16526,553,840,1150,1540,2019,2699,3283,2675,1218,15977,518,1457,2048,2426,2824,2803,2454,1650,801,16981,173,1115,2130,2420,2936,2309,971,473,230,12757,32,435,1339,1711,2088,1683,562,224,91,8165,10,236,963,1322,1640,1283,311,113,41,5919,3,60,514,814,1041,750,121,51,27,3381,3,28,396,944,1244,894,120,40,32,3701,10,21,196,455,649,527,132,62,26,2078,869,470,833,932,1030,1053,864,928,660,7639,8669,6700,11996,15410,19095,19349,13665,9229,3837,107950
CED135,15,283,704,667,768,454,125,38,18,3072,4,59,462,482,490,273,55,29,10,1864,3,29,381,606,616,368,60,25,7,2095,11,11,128,236,281,197,70,39,6,979,619,338,587,773,771,731,642,511,277,5249,4687,4061,8495,9771,10417,9088,6762,4203,1820,59304,3010,338,600,767,992,1318,527,219,57,7828,2711,566,907,974,918,1027,772,334,82,8291,799,873,1280,1497,1827,2535,3569,1974,403,14757,678,764,1218,1496,1890,2341,3241,2414,1085,15127,764,1493,2139,2492,2648,2554,2017,1146,457,15710,301,1477,2336,2596,2836,2150,917,373,118,13104,94,736,1749,1912,2214,1568,542,157,64,9036,66,581,1710,1706,1866,1289,384,94,30,7726,19,223,1139,1266,1264,778,178,67,21,4955,12,179,1143,1618,1574,944,184,56,14,5724,20,91,695,1139,1130,718,213,97,17,4120,1390,789,1497,1725,1791,1640,1359,986,423,11600,9864,8110,16413,19188,20950,18862,13903,7917,2771,117978
CED136,3,368,1681,1064,830,464,99,23,12,4544,3,102,1228,741,582,300,56,10,6,3028,0,44,980,921,663,326,39,7,8,2988,3,19,349,449,362,160,29,17,3,1391,486,549,1254,849,711,520,386,457,393,5605,4332,6264,17020,11850,9968,7460,4834,3481,1785,66994,4069,2036,3675,1875,1380,1418,667,276,64,15460,2517,1488,1581,1293,968,890,640,377,85,9839,620,1236,1819,1649,1667,1921,2337,1683,436,13368,344,1099,1844,1394,1436,1513,1900,1733,864,12127,307,1572,3280,2336,2120,1583,1254,834,410,13696,146,1693,4438,2505,2276,1501,640,255,128,13582,35,1119,4038,2387,1991,1243,371,101,40,11325,15,744,3938,2460,1890,1161,317,67,24,10616,6,257,3024,1888,1371,771,168,33,17,7535,4,120,2892,2610,1742,881,127,24,17,8417,9,46,1323,1879,1477,762,150,41,9,5696,1122,1311,3002,1929,1563,1095,796,792,549,12159,9194,12721,34854,24205,19881,14739,9367,6216,2643,133820
CED137,5,120,438,574,658,409,127,35,17,2383,5,24,257,346,419,221,72,23,12,1379,0,21,181,413,538,336,42,20,8,1559,0,4,61,191,221,162,66,34,12,751,354,194,341,449,479,542,506,546,461,3872,4067,2982,6009,8148,8979,9275,7545,4549,2024,53578,2487,290,485,557,784,1281,405,192,121,6602,2881,578,697,880,815,1117,720,281,88,8057,645,695,939,1156,1284,2723,4011,2261,463,14177,504,606,891,1180,1512,2187,3427,2433,882,13622,575,1207,1560,1982,2278,2410,2782,1554,568,14916,196,1064,1701,2066,2251,1837,1139,491,181,10926,45,514,1315,1490,1764,1446,584,194,83,7435,19,411,1222,1482,1677,1237,399,91,54,6592,8,144,830,1105,1210,723,212,75,25,4332,0,113,789,1525,1629,1056,180,59,23,5374,10,45,500,1050,1247,776,242,80,30,3980,805,439,732,957,1066,1125,1043,992,683,7842,8175,6106,11661,15430,17517,17918,15144,8703,3201,103855
CED138,6,375,1645,976,900,556,138,49,27,4672,0,117,1415,846,647,387,68,32,12,3524,4,57,1417,1152,902,505,96,24,17,4174,4,19,886,1386,916,427,84,21,15,3758,487,582,1449,1005,774,551,387,360,317,5912,4513,6682,16147,12592,10716,8106,4858,3483,1849,68946,4439,3096,3528,2026,1624,1608,710,413,198,17642,2337,1505,1190,1133,791,813,650,405,139,8963,547,1338,1593,1312,1443,1662,2230,1698,450,12273,271,1192,1638,1153,1265,1244,1548,1526,783,10620,261,1606,2762,2089,2092,1602,1253,861,402,12928,125,1520,3749,2197,2168,1553,669,304,134,12419,47,999,3407,1889,1846,1273,465,167,69,10162,24,800,3552,2058,1787,1223,373,106,52,9975,15,291,2896,1806,1396,893,215,66,27,7605,9,158,3256,2706,2014,1182,256,65,35,9681,11,61,2593,4224,3010,1529,333,62,36,11859,1108,1618,3678,2393,1793,1190,805,687,468,13740,9194,14184,33842,24986,21229,15772,9507,6360,2793,137867
CED139,4,61,420,611,775,502,115,57,28,2573,0,13,236,425,476,308,57,30,13,1558,0,8,176,437,627,392,55,21,14,1730,3,6,58,210,253,182,47,36,14,809,391,178,395,526,581,546,464,591,444,4116,3932,2696,6285,9383,10970,9705,6628,4904,2265,56768,2820,358,537,736,880,1137,355,176,84,7083,2896,545,658,1004,973,1070,580,318,93,8137,651,845,1221,1440,1820,2770,3335,2323,635,15040,430,628,1095,1491,2132,2589,3092,2577,1018,15052,385,1115,1870,2677,3101,2999,2342,1633,697,16819,116,917,1864,2462,2996,2339,1027,468,208,12397,25,347,1300,1831,2168,1659,511,202,98,8141,12,190,1075,1566,1826,1299,346,138,67,6519,3,65,661,1087,1171,761,155,58,37,3998,0,48,537,1283,1513,978,166,48,28,4601,3,21,302,843,1004,678,179,85,29,3144,901,464,840,1133,1301,1163,881,1000,674,8357,8242,5543,11960,17553,20885,19442,12969,9026,3668,109288
CED140,9,216,763,721,797,453,102,39,24,3124,3,50,428,460,415,272,48,27,19,1722,0,22,320,575,605,371,41,20,3,1957,5,14,96,211,238,178,44,18,11,815,459,293,457,497,541,502,454,488,363,4054,5078,4676,8390,9189,9703,8327,5920,4183,1991,57457,3247,529,722,728,860,1124,357,173,67,7807,3135,749,946,892,733,957,657,314,93,8476,810,1157,1158,1194,1358,2031,2961,1967,477,13113,791,850,1148,1293,1517,1873,2688,2290,1003,13453,815,1671,2065,2231,2547,2204,1910,1196,528,15167,413,1956,2682,2570,2926,2122,894,393,145,14101,147,949,2115,2049,2354,1584,501,164,65,9928,32,588,2023,1992,2025,1370,340,94,35,8499,9,191,1196,1376,1252,818,165,63,28,5098,4,119,993,1670,1682,1056,141,51,11,5727,14,41,371,930,1024,729,180,47,24,3360,1049,756,1324,1354,1338,1105,937,859,505,9227,10466,9556,16743,18279,19616,16973,11731,7611,2981,113956
CED141,3,170,708,693,857,547,129,73,30,3210,3,43,451,505,596,265,91,45,12,2011,3,16,365,579,714,424,80,16,10,2207,0,3,128,310,303,201,57,55,11,1068,343,207,399,530,597,564,534,709,777,4660,4089,3627,6932,9064,10053,8952,6962,5332,2789,57800,3172,465,644,831,850,1076,372,160,70,7640,2820,831,705,1030,892,920,674,325,113,8310,596,852,902,1072,1137,1897,2746,2113,493,11808,454,768,884,1128,1361,1891,3085,2608,1161,13340,479,1304,1561,1938,2258,2278,2503,1745,800,14866,180,1340,1888,2012,2399,1968,1078,526,246,11637,48,706,1677,1721,1956,1569,570,245,130,8622,13,448,1668,1756,2011,1402,426,169,77,7970,6,126,1128,1388,1507,846,241,95,41,5378,6,77,1054,1884,1970,1274,219,56,26,6566,4,23,552,1493,1654,976,243,101,26,5072,827,488,901,1138,1280,1136,1036,1168,1099,9073,8605,7428,13564,17391,19275,17233,13193,9311,4282,110282
CED142,4,121,584,610,713,449,85,20,10,2596,0,30,395,418,494,270,37,18,7,1669,3,15,297,505,628,328,37,17,4,1834,3,6,108,216,277,166,31,22,3,832,364,176,269,415,454,401,442,520,354,3395,4227,3441,6487,8441,9021,8581,7068,4863,1845,53974,2698,337,484,603,729,1089,292,123,76,6431,3056,715,621,838,710,956,604,277,96,7873,715,811,835,1096,1223,2379,3902,2550,504,14015,600,773,887,1201,1452,1958,3343,2699,913,13826,555,1275,1565,1998,2012,2078,2370,1563,594,14010,210,1311,1931,2092,2195,1705,853,417,153,10867,47,673,1576,1642,1827,1372,478,138,54,7807,16,363,1449,1624,1719,1260,309,75,31,6846,6,140,1064,1236,1336,833,137,49,15,4816,6,90,1024,1708,1911,1071,141,42,13,6006,6,45,639,1379,1488,921,149,50,15,4692,828,383,595,889,945,846,828,894,511,6719,8743,6916,12670,16306,17547,16468,13406,8877,2975,103908
CED143,12,628,2992,1077,654,558,189,44,10,6164,4,287,2696,1182,639,446,103,17,5,5379,0,106,3133,1854,989,648,136,29,6,6901,5,44,2215,2682,1671,840,175,35,11,7678,466,1448,2853,1337,949,782,492,342,176,8845,3189,10657,25174,13333,8647,7158,3911,2139,869,75077,2408,4252,3625,1387,848,805,366,143,40,13874,1323,1569,1194,776,541,522,342,179,42,6488,587,1858,1731,1074,1095,1350,1281,966,248,10190,245,1641,2032,967,1010,1247,1484,1094,428,10148,279,2097,3413,1387,1128,1185,905,435,140,10969,151,1965,4101,1796,1237,1072,554,182,53,11111,58,1442,4720,1908,1225,978,420,114,24,10889,32,1237,5828,2375,1455,1096,400,93,22,12538,10,577,5328,2502,1339,891,265,45,8,10965,5,306,6785,4159,2217,1346,313,56,11,15198,12,138,6481,8189,4670,2560,595,101,22,22768,1052,3153,6530,3276,2260,1754,1126,691,262,20104,6162,20235,51768,29796,19025,14806,8051,4099,1300,155242
CED144,10,106,546,583,658,397,114,60,18,2492,3,34,279,367,360,248,66,27,7,1391,0,13,196,413,561,310,48,27,9,1577,3,5,67,142,225,156,57,26,18,699,401,204,371,419,443,480,499,534,451,3802,4485,3656,7145,8758,9502,8525,7050,4543,1880,55544,3421,469,573,759,1095,1260,381,140,48,8146,2794,774,826,1004,898,983,698,328,80,8385,682,878,1013,1241,1495,2630,3906,2400,528,14773,592,740,1057,1412,1623,1957,3036,2517,895,13829,553,1377,1940,2144,2209,1992,2165,1256,397,14033,169,1354,2165,2152,2238,1585,831,350,107,10951,62,663,1695,1733,1838,1296,478,162,62,7989,17,386,1528,1687,1761,1161,340,130,41,7051,6,149,1006,1184,1335,828,197,65,21,4791,4,95,915,1637,1891,1095,167,71,14,5889,6,42,459,1044,1277,814,208,73,40,3963,867,429,774,895,984,987,913,954,635,7438,9173,7356,13951,16892,18644,16588,13320,8446,2868,107238
CED145,4,315,1596,1018,970,746,366,139,86,5240,0,115,1473,1006,776,545,185,108,46,4254,3,53,1709,1478,1150,797,219,107,73,5589,0,17,1456,2661,1774,810,277,133,85,7213,277,265,923,832,650,565,435,447,464,4858,3337,3791,12162,13227,10398,8029,5631,3710,2329,62614,3283,655,1103,1790,1131,868,426,194,83,9533,1951,803,520,919,604,549,496,291,135,6268,337,714,519,676,636,750,1052,893,335,5912,243,637,620,692,692,823,1233,1239,741,6920,255,958,1325,1344,1347,1413,1618,1090,573,9923,130,1124,1914,1548,1525,1430,1162,591,264,9688,37,931,2326,1567,1447,1183,877,366,177,8911,12,613,2953,1968,1642,1389,786,298,149,9810,5,264,2801,1915,1410,1075,500,211,82,8263,7,134,3554,3056,2316,1618,547,221,113,11566,4,66,3931,8396,6163,3104,1067,376,164,23271,582,614,1966,1711,1342,1098,813,733,640,9499,6846,7513,23532,25582,20255,15300,10577,6503,3456,119564
CED146,3,263,949,764,683,373,72,36,10,3153,0,72,634,537,471,230,40,25,5,2014,0,33,524,561,539,278,45,18,4,2002,3,7,228,393,332,148,33,17,10,1171,571,497,1026,886,781,572,460,521,439,5753,5060,5972,12945,11334,10680,7833,5276,3937,1728,64765,4853,2215,3113,2003,1766,1471,711,362,83,16577,2993,1605,1431,1305,1031,927,688,396,123,10499,693,1299,2037,1934,2260,2805,3381,2312,550,17271,333,1164,1882,1596,1765,1706,2072,1847,746,13111,300,1544,3118,2670,2757,1836,1220,802,355,14602,122,1460,3516,2674,2657,1573,595,257,112,12966,46,902,2768,2085,1955,1202,300,95,49,9402,21,531,2387,1961,1691,975,234,72,31,7903,0,209,1515,1332,1126,609,130,49,18,4988,0,74,1387,1460,1281,734,137,37,13,5123,7,22,725,1309,1197,565,121,54,18,4018,1265,1137,2301,1818,1695,1247,925,917,650,11955,10633,12162,26180,22147,21181,15650,10514,7200,2748,128415
