CED_CODE_2016,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
CED512,21,330,0,351,5338,610,6300,331,218,10,562,4780,524,5862,4440,373,97,4905,7284,1323,13513,6599,283,131,7013,4594,1223,12831,3346,407,70,3819,7358,1047,12229,427,773,8,1210,6354,759,8321,64,662,4,729,4649,618,5992,11,123,0,137,2226,416,2777,5,4,0,7,493,177,682,15240,3168,324,18735,43069,6700,68505,53,546,3,603,4787,562,5951,836,439,34,1316,4084,511,5908,6943,652,353,7944,5589,1185,14715,8096,454,390,8942,3515,1071,13530,3119,1138,132,4393,7343,946,12684,194,1935,20,2144,6031,703,8872,36,1060,11,1104,4363,644,6111,21,150,0,167,2190,466,2827,5,5,0,7,676,323,1011,19296,6381,942,26623,38572,6413,71606,75,878,4,952,10126,1170,12247,1169,660,47,1876,8861,1029,11766,11383,1025,448,12857,12872,2508,28235,14691,740,527,15958,8114,2292,26362,6467,1544,203,8211,14699,1997,24907,620,2705,29,3348,12389,1456,17194,95,1718,11,1830,9006,1265,12101,31,270,0,305,4411,881,5602,10,8,0,19
CED513,16,160,0,177,2885,260,3321,76,125,3,208,4667,540,5408,1901,320,34,2246,12568,1809,16629,4457,182,83,4719,5760,1057,11538,2735,211,63,3008,5939,831,9788,496,508,16,1020,6388,729,8147,76,720,3,802,4187,564,5554,17,170,0,187,2250,406,2850,0,14,0,10,892,230,1137,9779,2413,199,12389,45540,6436,64363,25,221,0,239,2942,292,3473,168,292,15,477,4617,573,5662,3024,599,130,3754,10933,1605,16290,5381,401,295,6078,4171,831,11079,2436,478,114,3029,5538,692,9258,213,1456,18,1685,5915,615,8220,51,1192,10,1246,3836,539,5623,15,238,0,252,2747,514,3518,7,15,0,18,1655,477,2154,11311,4882,587,16783,42354,6143,65277,34,379,4,416,5829,548,6792,247,417,17,682,9278,1111,11074,4922,918,161,6002,23499,3414,32922,9835,578,378,10796,9934,1883,22614,5172,686,181,6040,11474,1531,19045,710,1962,36,2713,12307,1343,16362,127,1911,10,2049,8021,1103,11175,30,410,3,437,5000,926,6360,10,22,0,36
CED514,16,109,0,126,3236,275,3640,96,156,4,257,4138,322,4725,2390,329,44,2755,10046,1190,13993,4745,205,76,5029,4826,757,10616,2704,194,49,2949,5463,651,9058,457,539,5,1003,5940,506,7444,80,891,6,975,4198,438,5615,16,276,0,291,2782,411,3479,5,21,0,23,934,228,1186,10505,2708,192,13414,41571,4777,59757,40,246,8,295,3238,257,3789,286,271,7,559,3792,283,4634,3933,611,128,4672,7947,965,13579,5634,403,279,6318,3603,670,10586,2429,565,69,3067,5485,499,9051,235,1641,24,1909,5774,541,8220,51,1601,8,1667,4396,590,6650,22,318,4,335,3471,566,4375,3,24,0,29,1543,432,1998,12637,5675,525,18844,39253,4797,62893,56,351,9,419,6475,535,7431,380,421,12,819,7934,613,9361,6323,941,169,7429,17993,2154,27578,10378,611,350,11345,8434,1425,21203,5132,756,121,6008,10950,1149,18110,693,2181,29,2909,11709,1045,15664,135,2490,14,2641,8594,1031,12267,32,590,5,631,6251,975,7856,10,46,0,50
CED515,25,180,3,202,3953,381,4536,128,195,6,328,7182,719,8225,2495,338,36,2864,13159,1817,17844,4847,195,93,5138,5572,1118,11821,2499,204,64,2771,5800,895,9465,447,569,9,1031,6100,748,7874,88,641,8,740,4127,562,5426,9,148,0,158,2267,420,2839,0,8,0,4,959,249,1220,10538,2477,218,13227,49116,6903,69252,32,269,7,303,3449,330,4082,302,358,10,666,6051,639,7355,4178,594,117,4881,10278,1517,16681,5558,326,249,6135,3902,904,10937,2186,554,95,2835,5608,712,9162,232,1487,23,1745,6030,711,8488,58,1175,8,1236,3987,636,5860,10,214,3,224,2997,612,3830,3,11,0,13,1948,564,2519,12551,4977,511,18040,44247,6628,68919,51,443,7,506,7399,713,8617,424,556,12,990,13230,1352,15573,6669,931,151,7748,23438,3340,34530,10403,523,341,11272,9471,2016,22763,4687,760,161,5606,11409,1607,18626,679,2059,39,2773,12135,1458,16365,145,1814,16,1977,8111,1193,11282,20,357,3,381,5265,1033,6677,3,16,0,19
CED516,20,191,3,213,4562,232,5013,44,154,3,203,4404,227,4828,1367,205,27,1592,5570,481,7642,4663,107,108,4877,2915,384,8175,3262,184,68,3521,4934,440,8889,596,766,9,1364,6584,408,8356,108,1254,3,1358,4611,351,6315,15,304,0,322,2543,297,3163,3,17,0,21,1147,226,1394,10072,3182,220,13473,37276,3041,53781,23,331,0,360,4089,270,4717,107,260,3,372,3819,168,4361,2357,331,79,2760,4308,371,7447,6104,250,336,6685,2142,311,9141,3367,470,123,3961,5607,389,9955,291,2087,22,2402,6495,392,9288,74,1902,17,1991,4256,378,6626,13,354,3,372,3259,525,4153,5,17,0,20,2025,541,2585,12338,6000,580,18921,36006,3344,58266,41,524,8,575,8654,496,9723,151,417,9,573,8223,400,9191,3721,532,104,4358,9880,854,15091,10764,354,444,11564,5062,696,17320,6627,660,187,7479,10543,830,18847,890,2852,29,3766,13075,800,17647,182,3154,21,3351,8863,725,12941,35,656,3,691,5802,818,7313,5,31,0,42
CED594,0,4,0,8,56,26,84,4,10,0,15,183,64,254,67,23,5,96,452,224,773,99,12,8,109,282,211,606,46,3,0,54,339,241,638,8,6,0,17,396,122,540,3,11,0,12,283,82,375,0,0,0,0,44,9,58,0,0,0,0,11,0,12,233,73,10,318,2046,972,3336,4,3,0,3,47,19,65,6,6,0,15,171,62,242,52,15,0,67,315,149,534,60,14,0,67,134,102,305,15,18,0,33,193,101,325,3,36,0,35,319,81,442,0,11,0,10,197,49,254,0,5,0,5,26,14,37,0,0,0,0,6,5,11,142,93,5,241,1398,581,2220,3,3,0,10,97,41,151,14,12,4,29,351,123,503,119,38,7,165,772,373,1306,154,23,7,178,415,313,910,66,24,0,87,528,345,957,13,40,0,52,717,200,977,3,22,0,25,476,133,633,0,5,0,3,70,23,98,0,0,0,0
CED597,0,0,0,0,0,0,0,0,0,0,0,16,3,17,13,0,0,16,80,26,124,25,0,0,28,77,18,120,9,0,0,9,70,17,94,0,0,0,0,29,5,43,0,0,0,0,4,0,8,0,0,0,0,3,0,3,0,0,0,0,3,0,3,51,3,0,59,277,70,408,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,3,6,0,0,0,0,3,0,3,0,0,0,0,3,3,8,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,8,26,0,0,0,0,0,0,0,0,0,0,0,15,3,20,12,0,0,17,87,29,127,25,0,0,28,80,18,127,9,0,0,16,75,15,105,0,0,0,0,37,5,43,0,0,0,0,4,0,8,0,0,0,0,3,0,3,0,0,0,0
CED601,21,137,5,164,2928,315,3410,187,120,6,318,3058,278,3654,1729,191,67,1989,3368,443,5803,2888,128,87,3107,2128,422,5657,1674,230,37,1940,4159,490,6586,276,541,9,819,5034,493,6353,47,511,0,558,4057,565,5182,6,109,0,117,2094,339,2555,4,5,0,10,737,146,891,6842,1975,212,9025,27570,3494,40085,48,242,3,299,2563,295,3157,405,264,24,690,2430,232,3345,2599,333,157,3087,2503,408,6007,3523,238,179,3943,1919,393,6248,1556,595,55,2214,4407,463,7081,113,1349,10,1478,4925,512,6914,43,809,8,854,4119,605,5575,13,146,0,159,2599,476,3239,3,3,0,8,1385,266,1662,8304,3990,436,12727,26851,3648,43224,68,379,6,459,5492,612,6565,597,380,30,1002,5486,514,7000,4328,526,225,5081,5878,855,11810,6413,370,265,7044,4047,815,11905,3235,823,95,4154,8564,952,13665,385,1892,19,2299,9961,1000,13259,81,1324,11,1412,8178,1162,10759,18,255,0,276,4694,820,5790,7,10,0,17
CED602,23,138,0,163,2614,290,3072,251,107,4,362,2099,177,2636,1827,173,61,2058,2496,323,4872,2620,156,81,2851,1973,343,5173,1466,300,37,1803,4228,476,6507,247,588,7,846,5435,536,6814,54,407,3,458,4523,580,5567,5,85,0,94,2391,395,2877,8,7,0,13,683,153,854,6505,1955,191,8656,26432,3278,38368,53,277,3,329,2337,266,2931,491,226,19,738,1683,140,2551,2650,276,175,3105,1802,323,5220,3226,246,176,3645,1687,311,5649,1291,781,57,2123,4509,409,7044,84,1369,12,1460,5170,516,7154,29,670,3,698,4529,658,5890,10,104,0,112,2697,559,3362,12,16,0,19,1173,251,1440,7840,3950,448,12244,25580,3419,41243,76,414,6,496,4948,557,6003,734,339,23,1094,3780,316,5190,4477,447,235,5160,4292,643,10095,5848,397,252,6505,3665,657,10818,2753,1080,98,3935,8733,885,13553,335,1956,20,2305,10604,1052,13964,82,1073,4,1162,9051,1238,11456,17,188,0,202,5084,953,6242,18,15,0,34
CED603,10,141,0,159,2734,218,3109,106,112,6,231,3405,260,3891,1497,213,46,1756,4998,531,7288,2830,132,98,3063,2578,409,6048,1900,203,69,2167,3960,482,6605,413,493,17,925,4921,511,6357,60,637,0,696,3411,410,4517,9,149,0,162,1972,292,2432,4,14,0,15,789,144,955,6824,2099,243,9164,28775,3256,41190,37,287,4,326,2601,241,3172,251,229,17,498,3052,244,3798,2198,357,149,2704,4074,453,7231,3512,293,267,4070,2176,395,6643,1851,486,103,2434,4111,386,6932,156,1301,9,1466,4915,476,6859,29,1067,9,1109,3550,462,5120,12,235,0,243,2418,411,3075,7,20,0,26,1448,276,1747,8066,4267,553,12887,28346,3353,44581,52,432,4,484,5336,464,6280,362,340,25,733,6456,507,7693,3689,574,197,4461,9073,988,14520,6347,422,363,7133,4760,800,12695,3748,687,172,4605,8068,868,13537,571,1801,29,2391,9838,982,13210,90,1704,9,1802,6962,872,9635,24,381,0,409,4392,709,5509,8,26,0,39
CED604,16,133,0,152,2794,239,3190,122,101,9,232,2180,209,2622,1750,198,53,2003,3050,469,5525,3426,151,102,3679,2083,416,6171,2037,232,63,2338,4020,452,6811,365,712,17,1093,5563,467,7128,64,794,4,863,4375,459,5701,6,177,0,180,2333,317,2823,0,10,0,12,788,102,901,7791,2508,248,10549,27190,3125,40866,35,240,3,277,2442,208,2928,294,181,16,492,1839,125,2457,2599,335,168,3103,2581,275,5955,4133,251,256,4640,1790,311,6743,1857,642,89,2585,4528,363,7481,147,1729,17,1885,5421,459,7764,39,1253,7,1296,4309,457,6062,16,193,0,211,2650,432,3297,6,5,0,14,1280,201,1491,9126,4836,550,14509,26843,2831,44180,54,373,4,431,5235,448,6114,414,288,22,726,4017,333,5076,4357,530,222,5108,5631,744,11485,7561,404,358,8319,3874,724,12917,3895,869,152,4922,8555,817,14289,511,2441,34,2982,10988,926,14888,100,2050,13,2161,8685,914,11760,16,366,0,393,4984,748,6124,10,14,0,31
CED605,19,121,0,143,2634,371,3151,214,95,0,313,1926,191,2431,1773,154,58,1983,2361,367,4713,2746,139,74,2956,2065,427,5446,1668,292,43,2007,4718,578,7299,359,642,11,1012,6632,717,8363,58,480,0,540,5739,790,7069,10,90,0,97,2414,470,2981,5,10,0,17,592,144,752,6855,2020,195,9073,29081,4060,42213,53,213,3,272,2256,377,2899,440,190,25,655,1516,210,2382,2666,267,154,3083,1761,361,5208,3337,247,184,3770,1706,418,5886,1429,730,74,2232,4742,576,7548,136,1437,13,1582,6106,652,8342,48,792,5,839,5049,722,6609,12,104,0,118,2332,500,2947,5,12,0,16,868,189,1072,8129,3989,449,12569,26334,3989,42892,75,338,4,414,4890,750,6051,659,283,25,968,3448,396,4814,4434,423,214,5068,4119,730,9920,6080,385,256,6725,3771,845,11333,3095,1024,112,4240,9459,1151,14851,492,2079,21,2598,12740,1370,16702,107,1268,4,1381,10785,1511,13678,21,194,0,212,4747,970,5930,15,21,0,40
CED694,0,0,0,3,27,3,34,3,0,0,3,34,19,56,17,3,0,24,65,34,120,14,3,0,20,49,22,93,5,0,0,9,46,20,77,3,0,0,3,39,7,52,0,0,0,0,36,12,48,0,0,0,0,4,6,8,0,0,0,0,0,0,0,46,13,0,63,302,122,481,0,0,0,0,25,7,33,10,0,0,9,21,7,29,11,4,3,21,36,9,69,19,4,0,21,29,5,54,6,0,0,5,40,17,59,0,12,0,12,45,8,56,0,5,0,5,30,9,38,0,0,0,0,5,0,5,0,0,0,0,0,0,0,39,22,6,70,231,58,350,0,0,0,3,56,9,62,9,3,0,13,55,20,90,33,9,3,42,96,43,183,35,9,0,40,77,30,147,9,3,0,17,90,35,135,3,10,0,14,80,15,113,0,5,0,5,70,18,84,0,0,0,0,9,4,12,0,0,0,0
CED697,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,11,4,15,3,0,0,3,3,3,5,3,0,0,3,6,0,10,0,0,0,0,6,0,8,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,41,6,49,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,18,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,21,4,23,3,0,0,3,3,3,5,7,0,0,7,10,0,15,0,0,0,0,12,0,12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
CED701,104,544,46,693,2580,925,4195,429,435,117,978,2422,1035,4436,2359,632,306,3304,4464,2411,10179,2755,476,275,3508,3311,1860,8681,1510,631,169,2311,4496,1709,8518,328,567,37,937,4200,1160,6293,59,280,13,358,2163,565,3087,19,46,3,67,616,167,848,0,0,0,3,119,32,151,7576,3610,974,12158,24374,9858,46388,192,665,77,932,1972,709,3614,830,507,203,1544,1727,616,3887,3393,785,503,4675,3325,1374,9372,3198,697,464,4358,2480,1065,7902,1321,1109,210,2647,4074,1112,7827,170,1075,65,1309,3565,851,5719,43,418,22,480,1626,391,2492,15,85,10,108,557,142,813,0,11,0,15,165,46,229,9159,5352,1556,16067,19495,6297,41858,294,1205,127,1629,4555,1628,7813,1260,941,328,2523,4152,1649,8324,5755,1418,813,7979,7782,3788,19546,5957,1174,733,7864,5792,2921,16580,2835,1742,376,4955,8570,2821,16341,498,1638,101,2244,7763,2009,12018,104,700,36,831,3790,954,5577,33,133,11,173,1173,311,1660,8,11,0,18
CED702,17,184,4,208,2683,420,3308,176,146,0,324,3500,579,4398,2347,289,37,2671,7617,1522,11815,3759,171,78,4004,4125,1023,9150,1819,234,59,2110,4695,861,7669,401,387,19,802,4256,720,5775,72,296,7,374,2394,421,3190,8,59,0,69,832,151,1046,3,3,0,6,200,36,243,8599,1766,200,10565,30298,5731,46595,47,295,3,341,2286,382,3019,434,226,17,671,2704,491,3861,3661,433,172,4267,5935,1373,11575,4427,306,193,4920,3056,853,8829,1535,545,91,2170,4295,737,7202,155,935,7,1107,3674,639,5417,28,508,3,538,1932,338,2811,11,81,0,96,836,151,1081,0,3,0,6,271,49,321,10302,3329,488,14110,24985,5015,44117,59,480,9,548,4971,807,6327,605,376,20,997,6201,1067,8265,6006,723,208,6939,13552,2890,23389,8182,474,268,8927,7180,1879,17984,3360,777,146,4277,8992,1605,14870,553,1326,24,1907,7927,1361,11192,99,807,8,913,4325,764,6002,24,134,0,163,1669,303,2125,4,6,0,10
CED794,0,0,0,0,17,4,16,0,3,0,0,60,37,98,12,7,0,25,105,94,219,30,9,0,38,99,84,215,13,3,0,17,135,103,257,7,8,0,10,163,55,229,0,3,0,3,135,36,174,0,0,0,0,18,11,20,0,0,0,0,0,0,0,70,30,0,95,723,416,1240,0,0,0,0,12,0,17,0,3,0,3,47,39,85,28,7,0,40,117,80,239,42,3,0,47,69,68,180,17,5,0,17,112,75,203,0,4,0,4,159,44,212,0,3,0,3,80,24,105,0,0,0,0,9,3,10,0,0,0,0,0,0,0,81,34,0,114,599,329,1043,0,0,0,3,29,8,32,3,3,0,10,108,74,183,42,16,0,61,221,173,457,74,12,0,82,162,145,396,30,7,0,34,243,181,461,7,13,0,13,325,99,438,0,10,0,10,215,58,278,0,0,0,0,24,9,38,0,0,0,0
CED797,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,19,5,23,0,0,0,0,12,7,16,0,0,0,0,4,3,11,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,38,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,17,3,30,0,0,0,0,12,10,19,0,0,0,0,4,3,9,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
CED801,11,281,4,295,5871,359,6530,131,194,9,340,6707,550,7594,2813,366,63,3243,9937,1290,14468,6249,232,193,6676,5276,942,12894,4009,356,100,4466,7710,877,13058,767,1069,21,1850,8741,730,11318,105,1445,10,1558,5710,630,7893,28,342,0,366,2865,438,3675,4,20,0,24,1106,253,1384,14118,4305,408,18827,53929,6073,78825,41,475,3,516,5563,363,6446,340,369,19,731,5927,399,7059,4350,635,216,5205,8484,1010,14693,7524,429,396,8351,4297,715,13367,3837,872,178,4892,8307,742,13942,288,2355,32,2676,8594,723,11987,70,2255,10,2339,5686,623,8647,27,420,0,445,3569,578,4597,5,36,0,36,1761,567,2369,16481,7849,862,25190,52191,5729,83106,52,759,3,811,11437,728,12977,476,562,32,1068,12631,952,14652,7160,1001,287,8448,18418,2297,29170,13770,663,590,15025,9580,1659,26258,7848,1234,283,9362,16014,1622,27002,1055,3421,49,4526,17334,1448,23306,176,3697,19,3898,11392,1251,16544,51,757,3,810,6436,1020,8268,4,56,3,66
CED802,13,322,4,341,5140,401,5873,158,221,9,386,7358,531,8277,3923,417,92,4435,12407,1141,17983,8179,279,202,8662,6522,920,16112,4053,305,117,4474,6875,712,12062,643,894,18,1556,6671,481,8712,106,1201,8,1316,4443,388,6146,17,271,0,293,2238,297,2825,6,14,0,19,785,153,958,17099,3930,451,21476,52442,5027,78944,35,524,4,560,4832,337,5732,404,458,17,878,7036,572,8491,6167,767,295,7224,10761,1052,19042,9357,497,475,10324,5119,772,16215,3473,692,164,4324,7252,604,12182,298,2134,25,2456,6704,593,9755,78,1930,18,2023,4514,467,7004,18,321,0,345,2681,367,3386,3,24,0,27,1158,310,1495,19836,7335,989,28163,50061,5073,83302,49,842,10,902,9970,735,11604,562,676,23,1262,14397,1108,16768,10096,1186,384,11662,23170,2191,37027,17532,772,679,18985,11644,1690,32323,7524,999,275,8800,14126,1321,24243,941,3027,40,4015,13375,1074,18464,188,3133,22,3343,8954,859,13150,40,589,0,635,4919,667,6212,13,33,0,47
CED894,0,0,0,0,10,3,16,0,3,0,3,32,6,36,7,0,0,8,50,8,63,12,3,0,12,29,22,67,4,0,0,4,24,16,43,3,0,0,5,25,15,38,0,0,0,0,15,3,15,0,0,0,0,3,0,5,0,0,0,0,0,0,0,19,9,0,32,181,82,297,0,4,0,6,9,4,20,0,3,0,3,28,8,42,5,4,0,11,25,3,44,5,0,0,4,28,9,40,7,0,0,7,13,5,26,0,11,3,14,16,8,34,0,0,0,0,11,0,9,0,0,0,0,4,0,4,0,0,0,0,3,0,3,20,22,3,41,141,31,209,0,4,0,6,23,10,35,0,4,0,4,57,9,79,12,5,0,17,76,16,108,14,3,3,20,58,26,107,6,3,0,13,41,20,68,3,8,3,13,40,24,78,0,0,0,0,21,3,24,0,0,0,0,4,0,8,0,0,0,0
CED897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED994,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,3,0,4,0,0,0,0,3,0,4,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,18,4,30,0,0,0,0,0,4,3,0,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,3,0,9,0,0,0,0,10,0,11,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0
CED997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
