StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff
"2","NSW","Bennelong","105","3","Ryde View","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Bennelong","105","3","Sydney (Bennelong)","Current","Sydney Town Hall","George St"," ","","SYDNEY","NSW","2000","14017","","Sydney Town Hall Square","via Town Hall Square","-33.8730501","151.2064528","1400114","Assisted","161","0","0","0"
"2","NSW","Bennelong","105","3","Top Ryde","Current","Ryde Public School","Pope St","","","RYDE","NSW","2112","34349","","","Entrance to Polling Place - Main Door       lower school area Grounds Gate - Lower Tucker St         Gate - Argyle Ave car park","-33.8118000","151.1080000","1381110","Assisted","2239","201","4","2"
"2","NSW","Bennelong","105","3","Truscott","Current","Truscott Street Public School","Truscott St"," ","","NORTH RYDE","NSW","2113","107","","Ryrie St","Ryrie St - gate","-33.7947000","151.1300000","1381003","Assisted","1537","75","3","1"
"2","NSW","Bennelong","105","3","Water Tanks","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Bennelong","105","3","West Ryde","Current","West Ryde Public School","6 Endeavour St"," ","","WEST RYDE","NSW","2114","661","","","Endeavour St - 2 gates & 1 driveway","-33.8087000","151.0850000","1380407","None","3099","169","6","2"
"2","NSW","Berowra","106","4","Annangrove","Appointment","Annangrove Public School","185 Annangrove Rd"," ","","ANNANGROVE","NSW","2156","1822","","","Annangrove Rd - 2 gates & 1 driveway","-33.6687322","150.9522275","1260204","None","1091","103","2","1"
"2","NSW","Berowra","106","4","Annangrove (Berowra)","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Berowra","106","4","Arcadia","Current","Arcadia Public School","140 Arcadia Rd"," ","","ARCADIA","NSW","2159","1823","","","Arcadia Rd - 1 driveway & 1 gate Blacks Rd - 1 gate","-33.6231223","151.0520461","1250109","None","911","55","2","1"
"2","NSW","Berowra","106","4","Asquith (Berowra)","Current","Asquith Public School","Dudley St"," ","","ASQUITH","NSW","2077","43686","","","Dudley St - 2 entries Hazlemead Rd - 1 gate","-33.6855000","151.1120000","1251613","Assisted","580","0","0","1"
"2","NSW","Berowra","106","4","Beecroft","Current","Beecroft Public School","90-98 Beecroft Rd"," ","","BEECROFT","NSW","2119","632","","","Mary St - 1 pedestrian gate Copeland Rd - gate","-33.7523233","151.0651663","1251005","Assisted","2769","224","5","2"
"2","NSW","Berowra","106","4","Berowra","Current","Berowra Public School","Hillcrest Rd"," ","","BEROWRA","NSW","2081","117","","","Berowra Waters Rd - 1 gate Hillcrest Rd - 2 gate & 1 driveway","-33.6181000","151.1470000","1250211","Assisted","3091","136","6","2"
"2","NSW","Berowra","106","4","Berowra Heights","Current","Wideview Public School","Wideview Rd"," ","","BEROWRA HEIGHTS","NSW","2082","118","","","Wideview Rd. 2 pedestrian gates and 1 vehicle access to carpark","-33.6094008","151.1427318","1250203","None","1645","54","3","1"
"2","NSW","Berowra","106","4","Berowra Waters","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Berowra","106","4","Brooklyn","Current","Brooklyn Public School","106 Brooklyn Rd"," ","","BROOKLYN","NSW","2083","120","","","Brooklyn Rd - 1 driveway & 1 gate Cowan St - 1 driveway Ross St - 1 gate","-33.5481300","151.2153800","1250208","None","472","92","0","1"
"2","NSW","Berowra","106","4","Cheltenham","Current","Cheltenham Girls High School","The Promenade","","","CHELTENHAM","NSW","2119","637","","","The Promenade (Pedestrian & Parking)","-33.7578000","151.0740000","1251303","Assisted","1347","74","3","1"
"2","NSW","Berowra","106","4","Cherrybrook","Current","Cherrybrook Public School","131 New Line Rd","","","CHERRYBROOK","NSW","2126","11928","","","New Line Rd - gate and driveway All Saints Cl - laneway","-33.7314000","151.0420000","1250901","None","3299","128","6","2"
"2","NSW","Berowra","106","4","Cherrybrook Central","Current","Cherrybrook Girl Guides Hall","cnr Shepherds Dr & Macquarie Dr","","","CHERRYBROOK","NSW","2126","34004","","","open walk way from Shepherds Dr or Macqu arie Dr","-33.7205638","151.0459716","1250811","Assisted","1723","61","3","1"
"2","NSW","Berowra","106","4","Cherrybrook North","Current","Cherrybrook Technology High School","28-44 Purchase Rd","","","CHERRYBROOK","NSW","2126","1852","","","Purchase Road - Pedestrian Access","-33.7190356","151.0376017","1251707","Assisted","3327","129","6","2"
"2","NSW","Berowra","106","4","Cherrybrook South","Current","West Pennant Hills Scout Hall","Wilga St","","","WEST PENNANT HILLS","NSW","2125","11929","","","","-33.7382005","151.0503745","1250908","None","1113","53","2","1"
"2","NSW","Berowra","106","4","Cowan","Current","Cowan Public School","Chandler Ave"," ","","COWAN","NSW","2081","121","","","Park St 1 gate Chandler Ave 2 gates","-33.5885000","151.1690000","1250205","Assisted","367","20","0","1"
"2","NSW","Berowra","106","4","Dangar Island","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Berowra","106","4","Dural","Current","Dural Public School","622 Old Northern Rd"," ","","DURAL","NSW","2158","11930","","","Old Northern Rd - 2 gates & 1 driveway","-33.6857000","151.0260000","1261708","Assisted","1995","176","4","2"
"2","NSW","Berowra","106","4","Eurambie Park (Berowra)","Current","Eurambie Park Child Care Centre","41 Coonara Ave"," ","","WEST PENNANT HILLS","NSW","2125","11971","","","1 entrance Coonara Ave   (front door entrance off car park)","-33.7447000","151.0300000","1261611","None","1469","86","3","1"
"2","NSW","Berowra","106","4","Galston","Current","Galston Public School","School Rd"," ","","GALSTON","NSW","2159","1836","","","School Rd - 1 gate & 1 driveway","-33.6480000","151.0450000","1250108","Assisted","1685","98","3","1"
"2","NSW","Berowra","106","4","Glenhaven","Current","Glenhaven Public School","Glenhaven Rd"," ","","GLENHAVEN","NSW","2156","1838","","","Glenhaven Rd  - 2 gates","-33.7010000","151.0040000","1261406","Assisted","2350","252","4","3"
"2","NSW","Berowra","106","4","Glenorie","Current","Glenorie Public School","1731 Old Northern Rd"," ","","GLENORIE","NSW","2157","1839","","","Old Northern Rd - 3 pedestrian gates Tecoma Dr - 1 pedestrian gate & 1 d/way","-33.5987000","151.0080000","1250111","None","1503","81","3","1"
"2","NSW","Berowra","106","4","Hillside Central","Current","Hillside Public School","122 Cattai Ridge Rd"," ","","GLENORIE","NSW","2157","1831","","","Cattai Ridge Rd Gate","-33.6054902","150.9788283","1260201","None","360","54","0","1"
"2","NSW","Berowra","106","4","Hornsby (Berowra)","Current","Hornsby TAFE College","205 Pacific Hwy"," ","","HORNSBY","NSW","2077","123","Canteen","","Pacific Hwy - 2 paths","-33.7000000","151.0970000","1250607","Assisted","733","111","2","1"
"2","NSW","Berowra","106","4","Hornsby Central (Berowra)","Current","Hornsby Girls High School","Edgeworth David Ave"," ","","HORNSBY","NSW","2077","43688","","","Edgeworth David Ave - 1 gate & 1 d/way Thomas St - 1 driveway","-33.7064000","151.1020000","1251517","None","393","0","0","1"
"2","NSW","Berowra","106","4","Hornsby Heights","Current","Hornsby Heights Public School","8 Somerville Rd"," ","","HORNSBY HEIGHTS","NSW","2077","124","","","Somerville Rd - 2 gates & 1 driveway Pike Rd - 1 driveway","-33.6701870","151.0966482","1250402","Assisted","2011","104","4","1"
"2","NSW","Berowra","106","4","Hornsby North","Current","Hornsby North Public School","Ida St"," ","","HORNSBY","NSW","2077","126","","","Ida St. - 1 gate & 1 driveway Cawthorne St. - 1 gate","-33.6833000","151.0980000","1250604","None","1464","93","3","1"
"2","NSW","Berowra","106","4","Hornsby South","Current","Hornsby South Public School","Clarke Rd"," ","","HORNSBY","NSW","2077","134","","","Clarke Rd - 1 drive & 1 gate Ronald St - 1 driveway","-33.7127637","151.0955118","1251411","Assisted","1020","135","2","2"
"2","NSW","Berowra","106","4","Hornsby West","Current","Hornsby War Memorial Hall","2 High St","","","HORNSBY","NSW","2077","128","","","Street frontage double doors (stairs)","-33.7044600","151.0971220","1250609","Assisted","712","434","2","4"
"2","NSW","Berowra","106","4","Kenthurst","Current","Kenthurst Public School","111 Kenthurst Rd"," ","","KENTHURST","NSW","2156","1842","","Dural St","Dural St - 2 gates (no stairs)","-33.6654000","151.0040000","1261704","Assisted","2371","149","4","2"
"2","NSW","Berowra","106","4","Maroota","Current","Maroota Public School","Old Northern Rd"," ","","MAROOTA","NSW","2756","1788","","","Gate and driveway Old Northern Road","-33.4593500","150.9944600","1260108","None","331","59","0","1"
"2","NSW","Berowra","106","4","Maroota South","Current","South Maroota Hall","Wisemans Ferry Rd"," ","","SOUTH MAROOTA","NSW","2756","1789","","","Entrance from carpark off Wisemans Ferry  Rd (nearest cross st Paul's Rd)","-33.5234000","150.9440000","1260109","Assisted","448","51","0","1"
"2","NSW","Berowra","106","4","Middle Dural","Current","Middle Dural Public School","1251 Old Northern Road"," ","","MIDDLE DURAL","NSW","2158","1846","","","Cnr Mid Dural Rd & Old Northern - 1 gate Mid Dural Rd - 1 gate & 1 driveway","-33.6444000","151.0230000","1250502","Assisted","1136","49","2","1"
"2","NSW","Berowra","106","4","Mount Colah","Current","Mount Colah Public School","Telopea St"," ","","MOUNT COLAH","NSW","2079","131","","","Telopea Rd - 1 gate & 1 driveway Pierre Cl - 1 gate & 1 driveway","-33.6726000","151.1170000","1251602","Assisted","2435","103","5","1"
"2","NSW","Berowra","106","4","Mount Kuring-Gai","Current","Mount Kuring-Gai Public School","Leeming St"," ","","MOUNT KURING-GAI","NSW","2080","132","","","Leeming St - 1 gate & 1 driveway King St - 1 driveway","-33.6575000","151.1360000","1251609","None","1107","48","2","1"
"2","NSW","Berowra","106","4","Murray Farm","Current","Murray Farm Public School","Tracey Ave"," ","","CARLINGFORD","NSW","2118","1850","","","Tracey Ave - 2 gates & 1 driveway Dryden Ave - 1 pathway","-33.7658000","151.0390000","1261006","Assisted","2817","224","5","2"
"2","NSW","Berowra","106","4","Normanhurst (Berowra)","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Berowra","106","4","Normanhurst West","Current","Normanhurst West Public School","Dartford Rd"," ","","THORNLEIGH","NSW","2120","135","","","Dartford Rd - 2 gates and 1 driveway Milson Pde - 1 gate","-33.7217700","151.0880800","1250707","Assisted","1840","219","4","2"
"2","NSW","Berowra","106","4","Oakhill Drive (Berowra)","Current","Oakhill Drive Public School","1-5 Oakhill Drive","","","CASTLE HILL","NSW","2154","33781","","","Oakhill Drive main gate and pedestrian gate","-33.7215140","151.0232634","1251713","Assisted","1768","0","3","0"
"2","NSW","Berowra","106","4","Pennant Hills","Current","Pennant Hills High School","Laurence St","","","PENNANT HILLS","NSW","2120","136","","","Laurence St - 2 driveways & 1 gate Boundary Rd - 2 gates Bellamy Rd - 1 gate (double gate)","-33.7328992","151.0614421","1250804","Assisted","2995","151","5","2"
"2","NSW","Berowra","106","4","Samuel Gilbert (Berowra)","Current","Samuel Gilbert Public School","cnr Ridgecrop Dr & Gilbert Rd"," ","","CASTLE HILL","NSW","2154","56586","","","Ridgecrop Dr pedestrian gate","-33.7142000","150.9930000","1261407","None","489","0","0","1"
"2","NSW","Berowra","106","4","Sydney (Berowra)","Current","Sydney Town Hall","George St"," ","","SYDNEY","NSW","2000","14020","","Sydney Town Hall Square","via Town Hall Square","-33.8730501","151.2064528","1400114","Assisted","99","0","0","0"
"2","NSW","Berowra","106","4","Thompsons Corner","Current","West Pennant Hills Public School","Church St"," ","","WEST PENNANT HILLS","NSW","2125","1855","","","Church St - 2 gates Castle Hill Rd, via Coles carpark - gate","-33.7459033","151.0501363","1251001","Assisted","2240","165","4","2"
"2","NSW","Berowra","106","4","Thornleigh (Berowra)","Current","Chinese & Aust Baptist Church","235 Pennant Hills Rd"," ","","THORNLEIGH","NSW","2120","56576","","Loch Maree Ave","Enter Loch Maree Ave","-33.7282000","151.0850000","1251405","Assisted","341","0","0","1"
"2","NSW","Berowra","106","4","West Pennant Hills","Appointment","West Pennant Hills Valley Community Centre","42A Hill Rd","","","WEST PENNANT HILLS","NSW","2125","33118","","","Hill Rd - Driveway","-33.7477183","151.0270559","1261602","Assisted","1535","48","3","1"
"2","NSW","Berowra","106","4","West Pennant Hills (Berowra)","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Berowra","106","4","Westleigh","Current","Thornleigh West Public School","Giblett Ave"," ","","THORNLEIGH","NSW","2120","148","","","Giblett Ave - 1 gate & 1 driveway","-33.7242000","151.0720000","1251402","Assisted","3027","178","6","2"
"2","NSW","Berowra","106","4","Wisemans Ferry","Current","Wisemans Ferry Public School","Old Northern Rd","","","WISEMANS FERRY","NSW","2775","33800","","","Old Northern Road - Gate and driveway","-33.3954535","150.9849427","1260101","Assisted","159","290","0","3"
"2","NSW","Blaxland","107","5","Auburn East (Blaxland)","Current","St Joseph the Worker Hall","cnr Wellington Rd and Renshaw Ave"," ","","AUBURN","NSW","2144","2366","Renshaw Ave","","Renshaw Ave pedestrian gate & driveway","-33.8652000","151.0250000","1340603","Assisted","599","115","2","1"
"2","NSW","Blaxland","107","5","Auburn West (Blaxland)","Current","Auburn West Public School","cnr Chiswick & Chisholm Rds","","","AUBURN","NSW","2144","56664","","","Entrance :Chiswick Rd","-33.8603000","151.0200000","1340610","Assisted","468","20","0","1"
"2","NSW","Blaxland","107","5","Bankstown (Blaxland)","Current","Bankstown Public School","cnr Restwell St & McDonald Lane"," ","","BANKSTOWN","NSW","2200","31455","","","Entrance:Restwell St-Pedestrian entrance","-33.9209000","151.0340000","1342004","Assisted","729","293","3","3"
"2","NSW","Blaxland","107","5","Bankstown Central","Appointment","Bankstown Senior Citizens Centre","7 West Tce","","","BANKSTOWN","NSW","2200","155","","","Entrance:West Terrace","-33.9192700","151.0366200","1342014","Assisted","454","422","2","4"
"2","NSW","Blaxland","107","5","Bankstown Central (Blaxland)","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Blaxland","107","5","Bankstown East","Current","St Paul's Church","459 Chapel Rd"," ","","BANKSTOWN","NSW","2200","154","","","Chapel Rd gated driveway","-33.9133000","151.0350000","1341609","Assisted","1085","330","3","3"
"2","NSW","Blaxland","107","5","Bankstown North","Current","Bankstown North Public School","cnr 322 Hume Hwy & Beresford Ave","","","BANKSTOWN","NSW","2200","157","","Beresford Ave","Beresford St pedestrian gate nearest the hall","-33.9054791","151.0386724","1341207","Assisted","1017","178","3","2"
"2","NSW","Blaxland","107","5","Bankstown South (Blaxland)","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"2","NSW","Blaxland","107","5","Bankstown West","Current","Bankstown West Public School","141 William St"," ","","BANKSTOWN","NSW","2200","177","","","William St driveway","-33.9164000","151.0200000","1341615","Assisted","1482","171","4","2"
"2","NSW","Blaxland","107","5","Bass Hill","Current","Bass Hill Public School","Horton St","","","BASS HILL","NSW","2197","159","","Clarke St","Clarke St driveway","-33.9047000","151.0060000","1341702","Assisted","2072","169","5","2"
